qt_indices,rd_indices
4422,5935
4493,4963
796,947
1077,438
6987,383
1976,6572
3450,118
7015,3629
306,4480
1724,637
653,3253
6374,6230
2831,355
1573,4729
2618,5103
5412,3178
7080,4386
7483,1232
1135,6782
2172,1996
2438,855
7402,2838
1156,4244
7327,2322
5145,4394
4423,6810
411,5367
209,2762
1122,2101
4808,4933
7414,234
716,5238
4192,3754
1141,5722
5733,5957
314,6737
671,5234
64,7446
4939,2013
6176,5649
1182,1462
841,3606
5092,5379
1272,1016
2646,2059
693,3671
4251,2832
443,338
6421,2705
3851,7121
1064,1609
5734,2491
633,3079
7344,6809
10,6327
4809,2160
5730,5479
6432,4
6331,122
886,2850
726,6456
605,7655
5687,3507
492,3850
3138,2461
722,6134
2631,1983
792,4688
1065,3129
366,1008
7537,7030
848,3725
3653,5645
1838,6428
1963,6529
7536,5356
7635,7647
5729,6850
4856,4610
2548,2291
3839,6520
295,2915
5448,751
7388,7380
365,7494
1678,5933
2594,3676
5,4524
987,1974
7436,6893
3008,3360
4084,1981
2814,6337
5728,6703
109,1363
1043,1107
741,6764
4751,1162
1031,3510
1081,6263
7,1751
4388,4743
1217,2983
1080,5265
1131,3469
4834,5858
3205,578
317,5939
7138,1648
739,5769
85,1613
3654,5174
3363,4907
5732,2740
3662,4643
464,5301
933,6683
507,3341
758,3788
5332,613
3106,2520
171,526
673,7253
67,3481
720,2508
834,723
326,2763
1062,1360
5656,527
1709,3812
1030,2176
328,1810
7052,6142
133,3926
3060,1428
146,1666
5720,1863
46,513
7538,1968
313,269
610,181
1164,797
3576,6508
4735,6258
5731,5987
2909,7631
530,2219
3265,4631
566,3998
4732,6178
489,3190
5539,520
362,3173
421,374
1124,5816
207,2331
2239,4401
5215,6769
6635,2340
1185,2910
405,4138
1072,1443
665,7305
3811,1742
2246,5313
1170,5062
3243,4703
4390,6832
687,2942
6353,6001
955,4234
327,4430
4389,6055
110,1270
981,1761
595,30
2416,5231
956,2918
1675,5552
4354,1319
1113,3112
5744,3522
7265,2837
1063,2384
869,1404
6227,7183
342,4718
765,2644
5516,3271
325,1503
6968,6266
7762,871
4671,3374
7128,6340
3838,2218
1567,2207
25,4020
1040,434
2170,4747
1154,5274
6805,1601
1102,4660
628,2754
2804,7364
20,4532
3624,3769
488,6826
849,4196
542,3649
541,7499
3594,2677
24,382
291,3275
894,2134
5446,6863
1710,6623
2169,4181
5298,6119
6392,6484
5331,7021
1631,700
3623,1254
189,6889
540,5478
145,2221
5437,2245
398,1683
890,81
5439,1037
5559,1884
4621,690
1035,695
1101,3916
34,1340
531,5780
27,1876
467,6096
4802,2432
850,4865
532,460
289,7404
3514,5455
1177,3908
4639,6382
780,757
1178,1749
537,1830
1069,3718
201,5611
205,4171
452,6574
444,5988
4636,1744
638,242
1179,1356
794,5483
1105,5492
536,6364
184,3519
4635,5042
2775,6246
4640,1268
466,7570
4634,6838
9,4867
569,5885
2702,2785
1191,4061
5642,3701
779,4450
229,5791
4637,4443
1150,5739
539,343
878,5836
589,1377
7158,6993
120,6829
299,6991
76,1585
952,6817
951,203
559,7459
793,820
1067,5250
519,1943
1344,4535
1240,6257
2108,6620
4580,6288
5297,3845
5618,6078
1708,485
5099,935
674,2514
3268,4806
5561,1596
40,1004
7254,2914
598,6719
1995,6785
1433,6473
4115,2359
4265,4287
6933,1772
1143,4396
2680,1625
3405,1577
4357,4646
1712,6609
4663,6527
5790,1286
3688,2925
1109,2962
924,6279
6512,847
2497,123
6350,3789
3495,1773
3862,83
7479,515
2712,6241
6303,1167
3739,1909
1391,959
3067,508
7149,1827
3157,7217
3299,1753
336,3395
3516,1493
2056,7319
630,2765
1883,1111
5045,6695
1763,5862
7039,2049
1692,6439
2263,3007
1949,6250
2135,7022
5487,4924
2337,2776
5198,5685
963,1083
2717,6714
6436,5282
3055,2951
6902,4505
1936,5098
710,2912
1733,5919
5035,2404
6307,4285
4438,1362
4435,5873
5130,3757
783,5504
4374,2866
5419,4352
5112,1804
5670,7423
5637,5951
3440,4506
3579,6360
3022,7508
6171,2285
119,6709
4021,4973
5095,1818
2524,371
2708,5490
7267,1224
867,6914
522,1298
2081,5395
2046,4995
2052,7026
7003,1198
45,1387
5445,6959
3554,1368
5457,7573
2325,6940
6194,6621
781,4898
2010,5982
4989,1673
1417,3111
3935,5944
7443,4787
3538,3064
6528,4099
3772,1531
5033,588
3642,7663
2528,2529
3004,2522
1797,3878
4310,2002
2617,6565
521,3743
2095,7074
4889,2456
944,1095
390,7216
6146,7657
214,3074
3259,3294
4283,1726
5078,654
678,2109
6949,7311
7704,5065
1639,6224
2886,3282
4716,6985
2276,1397
5443,2429
5870,7320
2358,2244
1586,3176
3261,2920
1626,78
975,51
2077,1667
2356,1194
3346,2639
6358,4622
5890,5123
1743,6397
7629,6333
5046,1349
4603,5738
5575,1774
640,5608
2336,6226
2608,4261
3104,2472
5548,6630
1789,5993
1541,5053
3313,7439
1392,1684
7038,2425
2251,6644
3647,4628
42,972
6686,677
4193,5740
5804,2845
1780,4736
2055,4734
1473,5692
337,702
6700,350
5239,2419
787,1861
2054,5032
4289,6597
6445,5467
2622,5094
1120,5349
3508,4210
7560,458
7191,3189
5787,3289
4139,1812
3737,6174
6735,2959
2682,2581
4756,4717
3032,1292
1992,4191
5778,6217
7123,4991
4929,4759
4974,4877
7756,5154
1161,6046
7684,7534
7035,7082
4066,6730
4368,5915
5179,4613
644,1903
4699,5908
5802,2006
7351,2783
2612,4420
3756,5945
7119,6502
6873,1395
2987,4849
6003,6536
2360,2960
2538,5609
5541,216
3344,6344
1126,2
3010,580
5027,60
392,4482
3871,6556
6927,7209
5302,1050
1476,6544
3914,1638
7382,5044
1654,7162
4451,7236
2557,5544
3042,4403
2710,7383
1427,992
2140,7348
7670,3615
6776,3990
1357,7177
2747,6742
3557,6461
2105,316
2757,4406
669,3796
1948,1620
5374,5256
5370,4018
4330,2593
6500,284
39,667
3303,5693
6966,6625
5634,6075
3297,2480
1794,1248
572,6346
5373,4957
4508,6478
2505,5781
2203,5958
4767,1764
7679,7710
3267,159
6916,142
6334,2818
6107,7332
3807,2742
892,3632
4596,2374
4363,6317
4068,4744
2735,6614
1365,5901
1499,6261
4490,4935
3826,3113
689,1950
7013,3086
54,4142
3595,1614
2847,860
5105,6677
7277,7240
5189,4472
6104,4687
1202,1119
1689,144
4726,635
4136,413
3460,2165
3314,2862
1967,5055
2496,616
6071,386
4198,6640
2026,6541
5208,5895
3054,805
2535,6058
4017,2136
2155,599
7709,2642
6012,6853
4373,3919
5847,2885
5086,5592
1819,5578
2568,5244
6584,5857
7302,6569
1846,7726
651,6682
2281,2627
4033,749
6798,5585
806,5107
2014,3319
1288,3402
516,5875
4784,5574
6102,6820
1540,253
5652,5662
2489,662
6373,4810
5100,5755
2223,4145
3640,4366
499,2969
2490,1543
3830,6269
936,2238
3674,4504
5680,3410
925,5705
5532,2791
6883,7542
4457,6451
5699,2137
7213,4686
5849,1382
5978,5896
4440,2858
7628,3770
6040,5510
659,6381
1663,6080
4900,4918
6978,288
5104,7432
7745,7408
5434,5631
5698,4606
5842,1990
785,1416
6413,719
7719,7579
4879,7369
4290,5173
2430,7428
5278,582
6510,5555
4273,5243
5141,5438
5096,6386
6658,1738
3584,3356
6095,4997
4491,5567
3672,2846
3184,170
1946,4206
2413,6581
3308,7555
2657,1152
922,845
436,6367
3467,7391
7593,4080
1051,3462
1679,7687
3175,3486
2168,82
6717,4697
5888,4404
1210,4459
5584,2294
4240,7117
6932,3048
4683,523
814,1828
4481,5226
3361,7161
1584,7054
6038,853
1630,6843
3969,2749
7018,4135
3075,4254
1155,3158
433,3283
686,4465
1089,5694
2926,1238
