,MOF,Ar_273_0.01,Ar_273_0.05,Ar_273_0.1,Ar_273_0.5,Ar_273_1,Ar_273_5,Ar_273_15,Ar_293_0.01,Ar_293_0.05,Ar_293_0.1,Ar_293_0.5,Ar_293_1,Ar_293_5,Ar_293_15,Ar_313_0.01,Ar_313_0.05,Ar_313_0.1,Ar_313_0.5,Ar_313_1,Ar_313_5,Ar_313_15
9937,WUGPUL_clean,0.008266344,0.040487036,0.081349487,0.389880242,0.755875925,3.119641159,7.62674359,0.005710636,0.027629083,0.056357939,0.271583709,0.535021398,2.306100742,5.831377798,0.003912977,0.019682802,0.040073117,0.19634191,0.391858389,1.735910681,4.540848613
9938,WUGQAS_clean,0.007951443,0.039209912,0.078928888,0.378473874,0.725803999,2.990072654,7.320524022,0.005355932,0.026662551,0.053525859,0.263996535,0.51149986,2.195640494,5.591432755,0.003838298,0.019437658,0.038715187,0.190829855,0.376009811,1.658374199,4.359023509
9939,WUHHUC_clean,,,,,,,,0.007400804,0.036487111,0.071068327,0.331093004,0.60402687,1.864147861,2.710071998,,,,,,,
9940,WUHJAK_clean,,,,,,,,0.007442087,0.037082055,0.073577344,0.338296372,0.641258385,1.893386962,2.72353054,,,,,,,
9941,WUHJIT_clean,0.005516746,0.027586989,0.054375629,0.268987801,0.534427028,2.360998663,5.668000656,0.0039005,0.019147319,0.038776905,0.191052834,0.378759122,1.708516953,4.357497677,0.002867535,0.01468634,0.029063117,0.141854993,0.278789556,1.296751841,3.4175455
9942,WUJPIC_clean,0.009855401,0.049055059,0.098464235,0.455812298,0.841537035,2.748549656,4.581444774,0.006172095,0.030558729,0.061494017,0.292180746,0.550468585,2.010297497,3.754431811,0.004119717,0.020097337,0.041137322,0.19601076,0.382096293,1.485771662,3.031241822
9943,WUJSEB_clean,,,,,,,,0.000980641,0.004710522,0.009614365,0.047336823,0.094448423,0.442085333,1.228567058,,,,,,,
9944,WUKXEH_clean,0.00539973,0.025796254,0.051538858,0.253487486,0.498977945,2.254950664,5.934085677,0.003828096,0.019061584,0.037564575,0.185550634,0.368964729,1.670855131,4.592778191,0.002802431,0.014198354,0.028406176,0.141898332,0.281451838,1.30950546,3.62008513
9945,WULJUJ_clean,0.007024344,0.034852423,0.068641862,0.30768009,0.567773269,2.071108184,4.829525404,0.004533502,0.0228535,0.045278835,0.210982851,0.396746645,1.562593498,3.720825216,0.003101122,0.01553144,0.030583698,0.152206822,0.284621229,1.21595109,2.97451974
9946,WULKAQ_clean,0.007314307,0.034784614,0.068761334,0.303712954,0.566492651,2.080334918,4.850963314,0.004488296,0.022509289,0.045287876,0.213602208,0.396583258,1.573459695,3.75444546,0.003172159,0.015906649,0.031212706,0.150994014,0.284317059,1.215322083,2.970790902
9947,WULQUR_clean,0.006915762,0.034303607,0.069139783,0.338329578,0.678269606,2.974119484,6.584506988,0.00465043,0.023690438,0.0467158,0.232603045,0.463985512,2.073946565,4.993568105,0.003366147,0.016805251,0.033544249,0.168827155,0.331625315,1.494191926,3.834772666
9948,WUNTEF_clean,0.011869703,0.057674584,0.115485601,0.534288823,0.965448011,3.03498317,4.637926651,0.006858401,0.034139828,0.068430083,0.324954564,0.60649358,2.186243387,3.860712939,0.004406098,0.021505747,0.042934532,0.211909012,0.401782285,1.585500999,3.131152957
9949,WUNTIJ_clean,0.011658057,0.059871511,0.117507614,0.548061597,0.996918642,3.090654984,4.674585249,0.006958102,0.035238292,0.069014298,0.335703065,0.625032776,2.224324041,3.897061939,0.004306397,0.021818845,0.043613201,0.215199155,0.414089274,1.600150047,3.149763869
9950,WUNTOP_clean,0.010863945,0.054961659,0.108104206,0.509615373,0.924999015,2.953898016,4.600220314,0.006293427,0.032834966,0.064415794,0.311342711,0.584877635,2.129630533,3.807942959,0.004119238,0.02047725,0.041330566,0.20001482,0.387705159,1.53968912,3.059983711
9951,WUNTUV_clean,0.010814968,0.055300993,0.110923829,0.516734396,0.945222639,2.917958317,4.527977093,0.006697479,0.032843711,0.065395315,0.32105222,0.600968028,2.120541971,3.751162187,0.004005544,0.021068461,0.041430267,0.200992593,0.388336601,1.516411487,3.011581348
9952,WUNVAD_clean,0.011379943,0.055311488,0.111077754,0.525534349,0.940949475,2.949066876,4.556516156,0.006485833,0.033368455,0.067006279,0.316037419,0.604907104,2.143735645,3.796447572,0.004201448,0.020863811,0.04222263,0.203105561,0.399368463,1.523693135,3.050356413
9953,WUNVOR_clean,0.011714029,0.057980684,0.115870413,0.536041467,0.973957606,3.031156039,4.686857257,0.007015824,0.035145587,0.069068522,0.326775425,0.621959527,2.213346402,3.874646635,0.004420091,0.021867821,0.043700658,0.213777099,0.414362141,1.589571261,3.167148629
9954,WUNVUX_clean,0.011546111,0.057336999,0.114369646,0.522856407,0.97093858,2.977990661,4.586963538,0.006875892,0.033999897,0.06878516,0.327391124,0.608424637,2.163406539,3.814939542,0.004201448,0.021330833,0.042124678,0.205629578,0.399464666,1.56895753,3.101109628
9955,WUPMOL_clean,,,,,,,,0.000888548,0.004668917,0.009049728,0.04331403,0.082959434,0.339052478,0.690306337,,,,,,,
9956,WUPNIF_clean,,,,,,,,0.001662713,0.008348345,0.016593313,0.081199509,0.157918099,0.639517386,1.354235569,,,,,,,
9957,WUPZUE_clean,0.010230862,0.050202273,0.100329946,0.458154358,0.804712387,2.316374033,3.602679523,0.006042604,0.029838242,0.059335455,0.28253879,0.526548434,1.746296473,2.956488602,0.003783288,0.019078072,0.037479414,0.182588922,0.352266708,1.272007025,2.429290083
9958,WUQRAC_clean_h,,,,,,,,0.000738346,0.003858757,0.007542893,0.037957418,0.076505132,0.359046651,0.945143118,,,,,,,
9959,WURKEB_clean,0.005585516,0.02785778,0.055717221,0.274622567,0.536526909,2.222446895,4.701307896,0.00381231,0.019548476,0.038475416,0.189101549,0.368157145,1.612535707,3.660583803,0.002820179,0.013489328,0.027678299,0.135729192,0.265075174,1.185044985,2.893551666
9960,WURNOO_clean,0.002497413,0.013054458,0.025828158,0.127426851,0.250457138,1.031857841,2.341066696,0.001663962,0.008562349,0.017459842,0.086373153,0.170372367,0.733807257,1.771922594,0.001234742,0.006510325,0.012751652,0.06265875,0.1229759,0.552204616,1.342493976
9961,WUSCUJ_clean,0.001158376,0.006063857,0.012341914,0.060590654,0.119497295,0.558720351,1.489466698,0.000911763,0.004450304,0.008863969,0.044432583,0.088188742,0.421840376,1.141965289,0.000704608,0.003642824,0.006840335,0.034169262,0.068711966,0.329591682,0.888482548
9962,WUSGIC_clean,0.00506955,0.025003661,0.050862106,0.247448105,0.465497893,1.69238229,3.005582976,0.003171638,0.015837667,0.031794858,0.152655161,0.300454468,1.192835386,2.416459931,0.002041583,0.010432479,0.021061751,0.103146438,0.201851135,0.848257938,1.902672649
9963,WUSGOI_clean,,,,,,,,0.00268598,0.013308537,0.026026222,0.127913023,0.248663963,0.980743689,2.049527487,,,,,,,
9964,WUSLED_clean,0.002970913,0.014611227,0.029665549,0.146552947,0.289470338,1.308303508,3.464806619,0.002110148,0.011211748,0.021739484,0.109366903,0.214827066,0.999217222,2.711339871,0.001696108,0.008314683,0.016659632,0.08371341,0.16582151,0.771168744,2.176054875
9965,WUSSEK_clean,0.00437278,0.022530691,0.044242917,0.218793531,0.428299197,1.853609529,4.159305298,0.002980531,0.015042879,0.030190213,0.148641618,0.291833001,1.297174673,3.197403821,0.002194975,0.010524148,0.021175645,0.105396015,0.209240953,0.962495294,2.474472781
9966,WUSXEP_clean,0.009990139,0.048063953,0.095976803,0.413684665,0.726015107,2.575687855,5.875012049,0.006039007,0.030703473,0.059919401,0.28131663,0.515688279,1.948914526,4.542832727,0.004143075,0.02053262,0.040805915,0.195765887,0.371326884,1.509227716,3.619942863
9967,WUTBES_clean,0.002874126,0.014593079,0.029237067,0.142368291,0.272060326,1.020757557,1.899028388,0.001906862,0.009530988,0.018852808,0.092354967,0.178910772,0.700104875,1.495660186,0.00127825,0.006456547,0.012946295,0.063075834,0.122529407,0.514086811,1.155175258
9968,WUTBEU_clean,0.003968037,0.020457018,0.040161801,0.201117421,0.397811702,1.837630086,4.888163203,0.003095445,0.014826544,0.030378993,0.148758149,0.289775804,1.37939511,3.73579625,0.002290554,0.011178205,0.022770139,0.112462822,0.220506265,1.08143491,2.922025123
9969,WUTBIW_clean,0.003071588,0.015446826,0.030043176,0.146213708,0.275064552,0.994071819,1.867436493,0.001962129,0.009692127,0.019729931,0.094209625,0.182822574,0.699742597,1.454849495,0.001346494,0.006645778,0.0131895,0.064503337,0.125994345,0.511738159,1.1296343
9970,WUTBOC_clean,0.003358689,0.016168974,0.031616989,0.15245822,0.282208974,0.990221262,1.823757195,0.002021935,0.010342767,0.020434011,0.099042291,0.186640322,0.704932194,1.408578589,0.001343259,0.006856148,0.01337621,0.066652294,0.127484886,0.515241024,1.106548116
9971,WUTBUI_clean,0.002749068,0.013614747,0.027718661,0.131347673,0.256514369,0.959100518,1.862562286,0.00177627,0.008866962,0.01788333,0.086619994,0.170164441,0.678467584,1.449629895,0.001221808,0.006190936,0.012219186,0.059389383,0.117742885,0.489538817,1.131943197
9972,WUTCAP_clean,0.003201487,0.015946723,0.031184414,0.148827411,0.281421883,0.973672835,1.818134807,0.002050123,0.009992587,0.020040466,0.096312408,0.186488541,0.697051526,1.400993893,0.001427822,0.006778089,0.013586535,0.065452143,0.126981842,0.504441888,1.098317268
9973,WUTCET_clean,0.010134576,0.04961035,0.097069076,0.443944473,0.795721486,2.568841654,4.264738676,0.006062012,0.031108355,0.062132827,0.293266607,0.539672854,1.922419745,3.510362107,0.003988681,0.020463483,0.041142268,0.199557054,0.3791749,1.441950638,2.88544221
9974,WUTKIG_clean,0.005021756,0.025149355,0.050273591,0.24596556,0.485485342,1.999155378,4.189074114,0.003383261,0.016622612,0.032866516,0.163837938,0.322173005,1.397439419,3.237208811,0.002318625,0.011338077,0.0227689,0.112308409,0.225032239,0.989444425,2.507446571
9975,WUTKUR_clean,,,,,,,,0.002803245,0.01362482,0.02805869,0.137592974,0.265671971,1.012273206,1.931212785,,,,,,,
9976,WUWQEL_clean,0.00161585,0.00772623,0.015366801,0.074235666,0.146980078,0.64790275,1.58927263,0.001000659,0.005230424,0.010756762,0.05331398,0.105658449,0.481746668,1.210880689,0.000848808,0.003903998,0.007923507,0.039181449,0.078131877,0.363729883,0.93000954
9977,WUXLEI_clean,,,,,,,,0.000599081,0.003399279,0.006725637,0.03396026,0.068634031,0.330403226,0.847380893,,,,,,,
9978,WUXLIM_clean,,,,,,,,0.000630157,0.003000483,0.005892971,0.029799976,0.058075772,0.289500427,0.759180151,,,,,,,
9979,WUXMAD_clean,,,,,,,,0.002523439,0.012536728,0.024578924,0.113405553,0.205222027,0.650780951,1.012253093,,,,,,,
9980,WUXMEH_clean,,,,,,,,0.000949229,0.004889213,0.00979042,0.047778416,0.093405648,0.372612535,0.768950648,,,,,,,
9981,WUXMIL_clean,,,,,,,,0.002705471,0.013420322,0.025934394,0.122371184,0.228482982,0.686546602,1.06699454,,,,,,,
9982,WUXYIZ_clean,,,,,,,,0.000717842,0.003847282,0.006761244,0.03574928,0.073952752,0.31086439,0.732161182,,,,,,,
9983,WUXYOF_clean,,,,,,,,0.000102926,0.000492856,0.000970867,0.005352138,0.009787841,0.049936791,0.134330937,,,,,,,
9984,WUXYUL_clean,,,,,,,,0.000604756,0.003089873,0.006213894,0.03280112,0.058752747,0.267176507,0.62828074,,,,,,,
9985,WUXZAS_clean,,,,,,,,0.002408568,0.012475781,0.025182536,0.114139487,0.230360957,0.78462491,1.363760928,,,,,,,
9986,WUYTUH_clean,,,,,,,,0.000286286,0.001506321,0.003033177,0.015388149,0.029491034,0.143781775,0.434217845,,,,,,,
9987,WUYWIY_clean,0.004323844,0.022251482,0.043173858,0.216943451,0.433050688,1.935250245,4.844364934,0.003140906,0.015837101,0.031198307,0.152792844,0.304154603,1.414886409,3.662785981,0.002250303,0.011547248,0.02235346,0.113820444,0.223310244,1.085665647,2.847061399
9988,WUYWOE_clean,0.004471908,0.021710992,0.043315026,0.214576861,0.424742934,1.920366985,4.80052358,0.003093324,0.015121976,0.030434101,0.152645879,0.30305071,1.387318612,3.637518519,0.002271607,0.011205235,0.022629482,0.111261196,0.222727821,1.031229784,2.838600449
9989,WUYWUK_clean,0.005210175,0.025607695,0.052381069,0.260586971,0.507871049,2.226685362,5.503405486,0.003605039,0.018233753,0.036441437,0.179361883,0.360381042,1.63690017,4.171808953,0.002707504,0.013038473,0.026497782,0.132447943,0.264132422,1.229094984,3.246028875
9990,WUYXAR_clean,0.004613144,0.024090435,0.047516916,0.232284453,0.46345208,2.067766849,5.303419503,0.003342803,0.017021044,0.033992195,0.165685565,0.328385251,1.528524271,4.018981221,0.002433222,0.012515359,0.025652457,0.125046131,0.247762663,1.176555066,3.101825209
9991,WUYXEV_clean,0.00467972,0.02437389,0.048858761,0.236921943,0.475308505,2.074716769,5.051158236,0.003453879,0.016727939,0.033810683,0.168049534,0.33044742,1.507944332,3.869067362,0.002377694,0.012352576,0.024868262,0.123283622,0.241275444,1.117400429,2.994941746
9992,WUYXIZ_clean,0.00494589,0.025281122,0.050409099,0.249241897,0.48613821,2.139066445,5.150605778,0.003348309,0.017536855,0.034624716,0.1710422,0.343882114,1.534038861,3.954422423,0.002619129,0.012505689,0.025319408,0.126931177,0.245686494,1.130995748,3.049446227
9993,WUYXOF_clean,0.004391004,0.021842617,0.043870156,0.219419674,0.432805797,1.899608044,4.821758134,0.003169065,0.015798189,0.030820429,0.153438597,0.305060601,1.390853418,3.638358833,0.002440253,0.011675502,0.023147953,0.115522207,0.228499009,1.070940895,2.798505783
9994,WUYXUL_clean,0.004758172,0.02437895,0.048351917,0.237552748,0.466446223,2.067143635,4.984067153,0.003393205,0.016803968,0.033033212,0.162964069,0.326222183,1.47454064,3.807074358,0.00241083,0.012348192,0.024111637,0.120964164,0.240235902,1.107396071,2.952872114
9995,WUYYAS_clean,0.004805729,0.02416257,0.048592995,0.240794311,0.467263619,2.100915855,5.129323502,0.003374272,0.017269665,0.034094065,0.16915888,0.333124163,1.521767237,3.916869196,0.00231329,0.012453499,0.024922651,0.122719142,0.247546333,1.124684961,3.041022903
9996,WUYYEW_clean,0.005006409,0.024455029,0.047930981,0.237452826,0.469345779,2.064931848,4.945881487,0.003137417,0.016790649,0.033059797,0.164933932,0.328269716,1.476093335,3.79096209,0.002449372,0.012223309,0.024626619,0.12129102,0.23910817,1.100785915,2.921042969
9997,WUYYOG_clean,0.006364015,0.031272508,0.061216308,0.303826181,0.599446536,2.55084823,6.027465411,0.003955492,0.021259334,0.042361674,0.210437541,0.416004427,1.83727822,4.590618544,0.002791436,0.015347155,0.030571777,0.152027965,0.29674229,1.380344213,3.556626869
9998,WUZDOL_clean,0.001545628,0.007857274,0.015342204,0.076471766,0.150916232,0.674523009,1.590389831,0.00104732,0.005288885,0.010491418,0.05251017,0.104664632,0.475063268,1.196533452,0.000782717,0.003828025,0.007347875,0.037910279,0.075453759,0.345100558,0.919333594
9999,WUZGAB_clean,0.004584263,0.023282892,0.047073096,0.230045152,0.455631484,2.054949256,5.15991259,0.003171167,0.016150998,0.033121075,0.160727792,0.321082939,1.481290911,3.934751965,0.002361311,0.012203179,0.023889822,0.120788417,0.241152535,1.106641265,3.03005628
10000,WUZQOZ_clean,0.004036896,0.019625099,0.039571362,0.1935264,0.384070856,1.719066773,4.11513671,0.002877724,0.013742036,0.027835013,0.138013768,0.269195866,1.214327182,3.108186438,0.002075875,0.010053955,0.020603482,0.100431075,0.200691996,0.909539409,2.39330494
10001,XACFAJ_clean,,,,,,,,0.004030198,0.019766633,0.039106697,0.186715481,0.358607653,1.315250943,2.635274138,,,,,,,
10002,XACHOA_clean,,,,,,,,0.00687336,0.034098317,0.0666892,0.301411782,0.523030522,1.503706592,2.111734746,,,,,,,
10003,XACPEW_clean,,,,,,,,0.005864734,0.028229148,0.057261021,0.257678054,0.439609355,1.210975788,1.846945879,,,,,,,
10004,XACQAT_clean,0.064756152,0.288534729,0.51505101,1.436809212,1.880204532,2.612576022,2.895838635,0.032209145,0.155880569,0.284676379,0.9805661,1.403667934,2.329828198,2.721673073,0.017627162,0.085122399,0.166990234,0.633468775,1.00669818,1.985063276,2.487970379
10005,XACSIG_clean,0.005524597,0.026819167,0.055461747,0.258094534,0.480157299,1.573994685,2.69412739,0.003531526,0.017361138,0.034941349,0.169822895,0.323635328,1.168702712,2.190687337,0.002342271,0.011599347,0.023561071,0.112272523,0.219891799,0.864711495,1.78120003
10006,XACYAB_clean,0.031634013,0.157536027,0.308262877,1.247514302,2.100137223,5.101725189,7.341456381,0.017671103,0.086495769,0.168201673,0.760033931,1.374728196,3.998555106,6.293207245,0.010218004,0.052346793,0.104734536,0.486802578,0.903248355,3.054523678,5.331483532
10007,XACZEH_clean,0.003245584,0.015036148,0.031684312,0.149727878,0.28856387,1.140926233,2.432453169,0.001915886,0.00895876,0.01907481,0.093037921,0.183136282,0.780205213,1.830227077,0.001200392,0.005937307,0.012163397,0.059888134,0.121521901,0.557744781,1.407617985
10008,XADCEM_clean,0.009303116,0.04601849,0.092072372,0.444463071,0.847190013,3.423923032,6.59294751,0.005887844,0.029563092,0.060025447,0.295749962,0.568950766,2.441187144,5.26665748,0.004152056,0.020868065,0.040788605,0.204319459,0.404583383,1.77497432,4.150703451
10009,XADDAJ01_clean,0.007078917,0.034807163,0.06939522,0.332059643,0.636900717,2.45212642,4.563800404,0.004609071,0.022863161,0.045499363,0.222649004,0.416609308,1.772474142,3.657312555,0.003248888,0.015916176,0.031058808,0.154231496,0.298404552,1.304535902,2.914392941
10010,XADDAJ_clean,0.006817404,0.034244085,0.068193673,0.323703003,0.625490734,2.415370863,4.521627677,0.004477922,0.022385683,0.044236561,0.21740539,0.416171882,1.744011615,3.615949498,0.003068264,0.015175615,0.030715621,0.150930776,0.290182202,1.266758641,2.869810837
10011,XADDEN_manual,0.007700495,0.036732986,0.073114658,0.332968246,0.616145471,2.254421392,5.173673739,0.004796988,0.024207092,0.047120005,0.230257984,0.427461443,1.659243626,4.015383369,0.003327151,0.016635755,0.034180793,0.162291603,0.310936203,1.271302437,3.166419906
10012,XADDIR_manual,0.007266518,0.036203432,0.072437862,0.328646566,0.613234214,2.205526734,5.135571658,0.004696243,0.023884193,0.047362825,0.225262091,0.423837225,1.643933047,3.971704176,0.003280654,0.016465264,0.032659293,0.159191773,0.311504506,1.261098828,3.115590437
10013,XADDOX_clean,0.003853905,0.019873044,0.040420305,0.198768371,0.389194375,1.602288227,3.480209129,0.002719288,0.013641272,0.026868703,0.132505364,0.26061193,1.127599194,2.685475259,0.00178297,0.009489055,0.018855682,0.093764554,0.187435994,0.831205436,2.076139229
10014,XADDUD_clean,0.004605922,0.02341723,0.047863056,0.23211043,0.444232677,1.911560416,4.132271024,0.003114981,0.016163342,0.031976425,0.158244072,0.311094136,1.360313851,3.196660552,0.002331565,0.011318075,0.022639652,0.112350629,0.220571691,0.999772208,2.498947999
10015,XADFAL_clean,,,,,,,,0.007080372,0.035218967,0.069369748,0.329020368,0.579646869,1.744153114,2.831430962,,,,,,,
10016,XADFEP_clean,,,,,,,,0.005761656,0.028788904,0.055560965,0.261851503,0.470028538,1.456330344,2.464470431,,,,,,,
10017,XADGAM_clean,0.027075397,0.1269424,0.241265776,0.912683958,1.438550643,2.746957868,3.428235699,0.014177713,0.069884931,0.139171762,0.574229077,0.975842578,2.284535166,3.094669781,0.00820803,0.042175181,0.084110215,0.373074543,0.667729893,1.848811783,2.737764331
10018,XADGIU_clean,,,,,,,,0.000609609,0.00307901,0.006004954,0.029366498,0.056952834,0.238555132,0.504443553,,,,,,,
10019,XADGOA_clean,0.003893483,0.018722487,0.038380601,0.178654239,0.333370512,1.102924366,1.868092076,0.002394691,0.011948622,0.024114763,0.116099288,0.221873894,0.815619103,1.527030924,0.001640825,0.007954822,0.016151994,0.078908577,0.150480124,0.600307515,1.235807347
10020,XAFBEN_clean,0.013619728,0.067793565,0.134580128,0.588492195,1.084512179,3.118394356,4.816332179,0.008040501,0.03966216,0.077548171,0.371021268,0.678607899,2.32369042,3.93297203,0.005054398,0.024597207,0.049443903,0.237728623,0.452515968,1.689499033,3.186299097
10021,XAFFAN_clean,0.00428014,0.021254606,0.040949566,0.206706271,0.415718447,1.981456106,5.840255095,0.003427271,0.017006055,0.033250055,0.165602726,0.330917214,1.596622551,4.635067938,0.002657319,0.013487968,0.027031215,0.135104744,0.268791988,1.331585537,3.830839882
10022,XAFFER_clean,0.004094562,0.021120358,0.04222887,0.211049586,0.410755222,1.970696529,5.848159929,0.003190363,0.016054474,0.033372458,0.166542462,0.330471037,1.595319557,4.67897491,0.002775773,0.013448484,0.027125978,0.135677272,0.271342699,1.322697534,3.84902258
10023,XAFFIV_clean,0.00399007,0.020375852,0.040627265,0.202084618,0.399067245,1.9227203,5.686292197,0.003155126,0.016189089,0.032265782,0.163480499,0.321092303,1.557668979,4.553609895,0.002557017,0.0131865,0.026545609,0.131676335,0.265134955,1.305266906,3.78423677
10024,XAFFOB_clean,0.004113926,0.020121344,0.039877711,0.20249086,0.401351785,1.917296048,5.647699087,0.003296695,0.015690048,0.032316341,0.158205666,0.322302538,1.544487822,4.509502172,0.002578642,0.01327009,0.026504476,0.131363972,0.261633013,1.284977118,3.728046556
10025,XAFFUH_clean,0.004197236,0.021989868,0.043352927,0.216415528,0.428673492,2.085848021,6.079359868,0.0033324,0.017312609,0.034625218,0.173677521,0.346890886,1.669714634,4.883802043,0.002868244,0.014107157,0.029301311,0.143007534,0.283007973,1.390689651,4.047564161
10026,XAFNOH_clean,,,,,,,,0.000683539,0.003778493,0.007013505,0.036095115,0.072665206,0.324081157,0.766243275,,,,,,,
10027,XAFXOT_clean,0.00285777,0.014050086,0.028211513,0.132145281,0.249258195,0.808647658,1.352895857,0.00183219,0.00904837,0.017887665,0.085479509,0.164356454,0.592663288,1.116167288,0.001177748,0.006032246,0.011938305,0.058065935,0.112270787,0.442418778,0.894342427
10028,XAGCIS01_clean,,,,,,,,0.00665855,0.033392119,0.065884415,0.292461507,0.521574961,1.468724854,2.194142853,,,,,,,
10029,XAGCIS02_clean,,,,,,,,0.007142384,0.034847734,0.06962351,0.307410349,0.548179691,1.484534454,2.186125318,,,,,,,
10030,XAGCIS_clean,,,,,,,,0.00689704,0.034367326,0.067394856,0.297345083,0.533519368,1.483083636,2.19383446,,,,,,,
10031,XAGCUE_clean,,,,,,,,0.008432167,0.042299505,0.083504473,0.347655106,0.597821559,1.42806584,1.94682214,,,,,,,
10032,XAGDAL_SL,,,,,,,,0.008073402,0.040532903,0.076121579,0.310746293,0.512801995,1.077424043,1.373147909,,,,,,,
10033,XAGPUT_clean,0.005155547,0.025851709,0.051165671,0.252409819,0.486308608,2.000295215,3.932486045,0.003461216,0.017456876,0.034757265,0.172133248,0.337523314,1.430974459,3.123809172,0.002395679,0.012314131,0.024345163,0.120792581,0.240576531,1.049681631,2.487794758
10034,XAHPAZ_clean,0.004355054,0.022312229,0.045248022,0.224886577,0.442119642,2.001820557,5.157401429,0.003167312,0.016526937,0.033043975,0.161374562,0.319829257,1.475752254,3.982833356,0.002415075,0.012085275,0.0247471,0.123092138,0.243063979,1.120718815,3.133748688
10035,XAHPED_clean,0.003943553,0.019671666,0.039167318,0.195932981,0.391107425,1.884733549,5.516431917,0.002971285,0.0159628,0.031544236,0.156991981,0.311708351,1.509840337,4.37382818,0.002535441,0.012626913,0.025781869,0.128029272,0.254181061,1.248015212,3.601926845
10036,XAHPIH_clean,0.003976945,0.019498391,0.039873983,0.19976988,0.394631073,1.879885957,5.552033275,0.002972482,0.015889599,0.032610948,0.157841535,0.311928834,1.530069336,4.415286064,0.002531609,0.013158005,0.026206928,0.130143807,0.257142418,1.284930337,3.67794684
10037,XAHPON_clean,0.004857088,0.023014096,0.047113399,0.233628373,0.465216278,2.23712627,6.439241403,0.00375081,0.018501186,0.037023443,0.18723846,0.375130151,1.788497105,5.205941417,0.003111627,0.015192886,0.031003883,0.15534954,0.308855284,1.475708363,4.310607658
10038,XAHPUT_clean,0.004747667,0.026046064,0.052452711,0.252780237,0.50157003,2.537466158,7.321841207,0.004339008,0.021827252,0.043726621,0.213705147,0.42317946,2.100728802,6.102568009,0.003726018,0.017067564,0.03573371,0.182815245,0.362565539,1.81536392,5.258144215
10039,XAHPUU_clean,,,,,,,,0.000245703,0.0012224,0.002458053,0.011928338,0.024292009,0.113714781,0.302627026,,,,,,,
10040,XAHQAA_clean,0.004990214,0.025833178,0.053304558,0.257689102,0.525900499,2.584641168,7.536634955,0.003919082,0.021636864,0.044218843,0.222997051,0.440058771,2.205989756,6.362913871,0.00398209,0.018814115,0.037804651,0.1893887,0.381184295,1.890333499,5.525641603
10041,XAHWAG_clean,0.006077747,0.029904632,0.059105482,0.292138678,0.571112972,2.358451001,4.716942684,0.004005049,0.019673353,0.04050815,0.197915315,0.392364605,1.670139935,3.75409559,0.002837503,0.013984107,0.028490966,0.141531369,0.278469849,1.224635716,2.968135779
10042,XAJGOH_clean,,,,,,,,1.39E-05,6.97E-05,0.000112581,0.000607938,0.001148327,0.00613835,0.016824976,,,,,,,
10043,XAJQAC_SL,0.013269932,0.065772612,0.13298011,0.597491856,1.106257345,3.9045861,7.396044379,0.008452342,0.041299959,0.082493794,0.393107954,0.738502074,2.833232447,5.916139506,0.005434437,0.027888525,0.055129251,0.266579276,0.509220939,2.092882045,4.667030212
10044,XAJSEJ_clean,0.007476579,0.037237491,0.074936742,0.366711968,0.725564195,3.356958847,8.301068876,0.005220834,0.026286908,0.052740836,0.261637069,0.52169826,2.429438509,6.289281358,0.00395738,0.019490195,0.03894895,0.196505332,0.392676625,1.826755269,4.887046335
10045,XAJZOY_clean,,,,,,,,0.005072609,0.024266296,0.048284706,0.228159777,0.419122035,1.381704877,2.391490187,,,,,,,
10046,XAKLIH_clean,0.025008218,0.118937773,0.228445857,0.85785048,1.388829688,3.192840378,4.45437369,0.013589616,0.067508539,0.129747315,0.550466559,0.932525176,2.499280558,3.790060153,0.008062407,0.040699772,0.078090441,0.352573334,0.632994717,1.932877557,3.200488717
10047,XAKQOR_clean,0.008742017,0.043721605,0.086662995,0.417098379,0.775960542,2.933136897,5.245435845,0.005484542,0.027439169,0.054937595,0.266638933,0.513943704,2.077123705,4.223600857,0.003654166,0.018550654,0.036217396,0.180400588,0.35701862,1.491171524,3.332632765
10048,XAKVIP_clean,,,,,,,,9.05E-06,4.04E-05,8.45E-05,0.000410398,0.000828641,0.003990515,0.012623956,,,,,,,
10049,XAKVUB_clean,0.586535069,1.410675254,1.71108904,2.161449017,2.29240824,2.508069202,2.574297627,0.283476067,0.909326827,1.256918306,1.925757093,2.103678412,2.391833423,2.516678313,0.136491952,0.522758468,0.845376224,1.607542351,1.863487931,2.256703461,2.428840363
10050,XAKYUE_clean,0.005727626,0.029094916,0.058442521,0.281956007,0.529092712,1.948698625,3.875225375,0.003761185,0.018449567,0.037799744,0.184654407,0.352560042,1.42541449,3.097133125,0.002685635,0.012734897,0.026260259,0.124870675,0.243854982,1.057459832,2.462221822
10051,XAKZAL_clean,0.006087499,0.030334367,0.061568251,0.283276406,0.528718646,1.722157832,3.141656913,0.003686876,0.01951724,0.038332628,0.182378627,0.346486161,1.254786956,2.532843916,0.002561047,0.012911228,0.025226597,0.123763873,0.241861358,0.965729474,2.036679744
10052,XAKZEP_clean,0.00640214,0.032396859,0.063055994,0.301418828,0.577984482,2.042594159,4.035959591,0.004237607,0.019575644,0.040506238,0.196894599,0.374460832,1.509441704,3.231048296,0.002608279,0.013637574,0.027549524,0.134038446,0.259232454,1.13977731,2.569090728
