qt_indices,rd_indices
310,3976
195,2710
6772,7748
7624,337
2221,1825
4448,6867
3569,3679
4260,4671
5279,5971
226,5644
7315,5196
7037,5559
4289,2854
4139,4233
6333,5331
7269,441
4576,1264
3452,4746
5618,3965
1542,4765
3655,2091
2117,1582
4702,7320
3795,2915
7536,6294
2805,5469
3899,5284
163,216
2705,2767
2503,6383
5074,4658
3771,7473
3775,4550
4295,1030
612,5262
159,5338
5067,2938
3177,4813
6001,6513
7187,6205
4549,673
1293,7360
2802,5879
5205,1196
1408,1257
1329,4854
4714,5793
112,3019
7513,6287
1590,4940
3762,4543
1384,5841
1460,2982
1506,420
2026,4279
1534,974
6932,4651
1814,6330
4964,2024
4094,4820
3971,2137
7248,7381
410,4626
3682,3204
6788,1481
6306,7659
791,6726
5248,3079
3372,857
6694,7135
3045,2664
4286,1964
5820,6524
4021,1463
947,3413
4505,7092
848,1603
358,3130
5049,7082
4134,2369
1403,1505
3090,7375
6535,3425
2965,6155
5055,3999
3269,916
3886,5443
2489,3339
4236,836
7446,2051
2610,6039
755,3908
7313,2379
6169,7013
2624,6697
7156,988
2404,5161
6158,4210
5464,2484
1473,6016
3603,170
3606,2959
1500,2538
4274,1992
2168,4132
2553,3684
3549,3919
958,4037
3913,7489
2709,7001
4735,7368
5562,7366
3485,5044
4930,6540
1899,6187
6157,3115
4743,451
5554,1126
7074,6432
2422,1151
6868,4456
3726,1224
3044,2668
3983,4829
1235,7478
6651,5376
5103,1150
5981,6462
686,2707
5615,4991
3289,4214
1186,5600
5384,6166
1631,7060
482,5994
1140,5168
2217,1678
1792,1887
5540,2132
6088,5098
7305,7644
2062,7050
1192,1171
4632,5431
5840,5009
4985,813
4748,2449
6572,2546
3352,4837
4790,542
7249,6575
5509,7555
6972,1271
7204,948
1923,7494
1466,2216
2341,2676
1900,2946
3887,575
2768,1205
2590,4316
4447,5569
6065,5677
3151,3066
4943,1132
4017,6338
5943,4693
5154,4290
4045,400
4280,7628
2412,1686
797,3077
454,5544
1690,2925
6819,6810
317,404
2229,4070
3252,7737
1724,5581
6104,7588
5084,7282
1152,416
2276,467
2394,3884
3270,5236
4176,3443
4597,5537
4068,2894
7739,1570
3943,3155
2466,4667
5954,569
4185,5901
3745,2228
5139,4946
5710,7510
6992,650
4677,1474
7147,3635
1628,1741
3683,953
151,5276
2211,4997
7336,5099
1418,1717
477,1054
551,7081
5047,5999
2438,1584
7193,4472
5064,1812
3437,4249
750,4041
5242,6537
5312,1270
936,6997
3508,4784
5545,6319
6541,384
7672,2680
6189,1077
1059,719
6207,490
6340,3542
6014,515
2371,7479
7378,7141
3119,3317
4321,1477
7606,4695
7685,1448
4314,4934
2420,5842
4874,6547
3101,1184
2744,7258
2463,6536
6135,105
4158,1568
5608,5341
1493,4061
2169,690
2148,6321
3636,7720
880,5790
4482,5722
4802,3128
4327,5826
6071,5989
7296,3838
7332,6234
309,2048
7532,6203
3631,4807
6734,5304
4308,6927
6562,5976
6766,1218
4999,7046
4953,5723
4879,3502
1633,4987
3160,6131
1066,53
1722,2386
4859,6583
1756,1272
1638,940
6407,5302
6959,4481
352,4849
4699,6052
2786,1949
458,3604
3588,749
4637,3890
46,368
5775,1823
4078,4773
6667,2240
2962,7600
480,6036
2648,4535
1050,1014
6769,488
4463,6815
4833,1178
5439,6559
1818,4728
4121,1120
4889,402
1520,2073
6521,4612
2544,2433
1411,2017
3029,7118
4797,2288
6795,5270
7443,5908
6152,765
7426,5033
391,374
6070,2381
4080,6616
1303,4035
1252,1929
1247,571
2905,2729
7227,4059
6605,5085
917,4824
1795,4130
4698,3758
5955,4621
5325,6137
1431,5575
2700,6284
175,3078
845,4153
3942,1155
6238,2356
242,5817
6731,3732
680,1417
3822,6370
4422,7474
3396,6987
63,4780
4799,3192
4957,6545
278,4507
7090,1751
5105,1440
6580,2251
2828,7632
2844,181
1254,492
7146,659
2224,1907
7061,653
2748,6899
6650,7710
4469,1104
2806,3495
1482,3471
2743,1856
5076,2562
6083,7159
1805,223
6871,5959
4663,4234
3727,2911
6436,1319
2496,2889
1109,4884
6376,4406
3171,1682
727,1371
1080,2296
7604,7312
3730,6118
3330,1007
3935,3776
3987,2640
925,4102
7057,4517
45,7559
992,6520
2827,5523
5436,6227
3809,1822
517,6877
6852,2909
662,6577
1021,3594
7359,875
4320,4819
1995,5718
7640,2246
7485,1572
10,4734
2501,4891
703,133
4373,1291
3657,6699
4062,1797
7660,3503
4679,2823
2170,4194
2053,3700
2443,1497
4918,2645
4749,7608
1062,7610
3911,1424
4717,4004
2719,2154
1190,2886
4618,2974
5612,5256
252,5595
7395,7104
4504,3867
6461,2662
6759,7370
1138,4315
7743,6325
7439,4360
7191,6215
4921,3941
4178,5898
4421,3097
6174,2009
1324,3290
7351,7098
7380,4349
2866,4982
3568,7212
5786,1807
4762,5982
613,4787
2330,7064
356,4570
4630,187
6490,4211
5801,1965
2059,1413
1362,1031
2364,3144
3589,7386
3756,4431
2900,4995
3179,5912
2188,1757
862,4413
1873,6812
6909,499
3102,3138
2975,2740
6990,6678
6679,5165
154,2841
5526,715
2237,2259
5975,2742
623,3303
153,2504
1666,3342
4705,5861
7077,6705
5733,2195
7431,7495
4371,574
494,294
1395,2583
3628,619
7722,7251
537,6802
76,7678
878,3872
780,6061
951,7232
7158,6086
184,3467
952,1386
559,2541
120,4361
299,5784
589,7026
793,4057
1067,2612
5522,70
5768,5243
2430,6260
1376,1663
3235,6257
514,7435
2044,7271
1596,1655
2424,2666
5391,25
4979,5609
7696,439
6048,4860
7614,2281
3156,7496
5747,1437
5278,320
1331,1816
44,200
1390,5413
5020,3433
7579,1659
6556,1241
1691,757
1064,7515
3751,325
616,1167
361,3407
7519,3796
5661,7102
2678,2027
1898,7179
1240,3544
3061,1099
2527,4896
5348,2129
5352,1733
28,6331
3462,1970
1273,3426
760,1557
5272,541
607,6666
1436,6493
3188,5059
2377,2550
110,1311
2455,4261
883,4124
3714,4187
3811,3760
236,6714
2453,5746
6126,7217
6850,1366
5189,2023
4777,5875
2072,2613
6508,4388
3521,7211
6470,1088
546,6661
1237,379
2928,1846
1640,3511
1654,1434
1834,5235
4328,7294
5652,1137
4192,6517
825,741
3773,4814
2964,4445
3385,4506
6269,7192
3484,2382
7397,6429
7206,5812
6809,6861
2600,2672
6870,1958
3165,4910
5511,3305
7039,3841
4278,2643
4246,6974
4226,3030
6000,5223
4670,103
2214,275
2981,5447
6178,5026
3167,7715
6259,7108
6896,6985
1574,81
5800,5240
3534,6627
1213,4310
4174,3028
2683,528
4548,6715
7728,3898
428,7184
4420,3410
805,6949
6034,2192
7589,6516
4282,6888
2765,2294
1160,2616
824,6290
43,5734
4188,3104
7498,3553
3054,6945
3740,7764
3548,3499
2812,6292
4778,3828
6183,5399
3930,4095
2041,60
4344,344
508,2657
7035,4929
4573,1187
4238,2209
7645,1513
5493,2497
717,5748
7542,1601
6250,5029
191,4796
4629,4419
5950,3162
2808,5167
5992,4838
3649,7765
4298,1884
6969,6
651,6885
5889,4364
6653,7304
3817,3020
1365,3624
2320,4396
1116,5250
6268,4853
3551,5689
1713,7221
3947,3308
5921,5197
4229,6031
5827,1597
6141,3408
2990,6557
918,3474
6288,6022
891,3968
806,3231
5765,6410
6408,2047
5458,510
1442,6457
1314,7413
2339,3864
4975,3528
6690,2095
7025,7265
6610,7399
4998,3108
979,4369
6683,2856
5395,290
1023,5042
2933,5081
7520,18
316,5662
7226,3750
3378,4736
364,2847
3314,5058
2134,5147
2897,6999
897,2591
83,7113
3343,1613
4359,7303
5853,7727
3419,1048
5717,5919
1909,627
6480,4342
6301,2105
126,4756
403,7684
7461,7216
273,1479
3874,5008
744,4579
