qt_indices,rd_indices
6303,6140
3235,356
4853,4646
5595,5012
3879,3120
4844,4318
6701,1069
4846,6748
5790,1911
1494,774
1111,2762
1922,4179
6119,2217
6968,4333
6024,6775
1431,5230
5863,2674
7609,2030
1191,4833
1182,250
3376,5109
2811,3662
68,5570
3339,5838
558,6695
6649,5104
6725,7441
2670,1937
590,5517
7698,1359
6169,3510
6610,5237
3900,928
7703,1964
4255,3580
6572,2752
7632,335
2137,2612
5670,7087
5083,1523
2694,2395
119,3015
6142,6771
5722,6250
2307,2074
449,5336
1170,13
2610,122
2479,2770
4131,6399
6066,7644
1427,3433
141,3751
1415,2379
4520,6030
942,1889
4253,4613
1774,3086
1997,918
7282,6978
5437,3624
1744,5516
1714,6373
4055,6462
7027,5225
2813,7634
705,6812
7135,4562
4931,2195
2197,6453
849,2852
7739,685
7320,7378
3737,7486
5341,5797
7593,3581
4869,4485
2248,1877
1152,6876
3101,3301
837,1884
6502,6256
1686,6655
6197,1252
3005,977
5014,6720
6141,1015
6703,3437
4822,6187
5035,1642
2123,4658
2168,2924
1754,5135
4457,3397
2550,5702
6312,553
6170,5805
325,1563
5687,5626
1484,1527
6523,5066
77,4815
1857,2654
501,4583
5151,5165
7648,6640
2175,3284
3377,3696
6869,581
5875,2414
221,516
1704,7242
7429,3409
5357,2408
3103,669
7474,2675
414,1250
3728,517
4017,3715
6542,2082
2652,1699
5959,6034
1386,3822
2010,1311
5471,1577
4321,1779
5448,502
4850,1875
6616,279
125,202
377,710
5636,6448
7319,6181
7088,5887
2573,7627
1520,2117
984,4580
6808,3911
5582,6076
4601,3136
2421,506
5736,3116
2547,387
4622,5667
1460,2228
382,4346
4934,6733
2461,2237
824,2839
6026,4054
3902,1334
1547,7298
2784,1624
5829,5174
4933,4966
1130,4621
3445,6800
4847,2873
2221,5899
5905,4161
520,4374
3054,5939
2584,1148
1635,1661
6584,36
104,5102
3855,2857
6478,5424
1655,1208
605,3073
7138,3442
4771,2761
2534,2292
2309,1303
2245,7164
1992,4642
2103,2541
988,3214
1131,1413
2766,6190
1089,792
2845,3313
4542,6258
2356,2116
67,2105
1491,3929
2859,439
5867,4661
5725,5141
5970,1513
6123,4598
6095,2668
1506,7360
3776,4488
7663,3678
5738,6796
596,4117
459,3566
2539,7499
5157,2576
1601,395
4447,3216
815,2058
3788,6832
2972,6580
4154,4095
1104,6007
2984,6429
3329,6972
7230,654
1749,1120
6364,6871
1371,5332
1510,2122
7137,2158
4250,1592
4701,82
193,938
776,1797
3500,652
6805,653
1165,3811
5834,1226
3754,5635
7423,1791
3425,5992
1345,2361
5133,4780
4956,458
2416,7401
3579,5302
5094,3810
1073,6300
2066,691
3317,1630
7444,1733
6682,3615
5185,5490
4110,4084
3460,6520
1696,5889
791,1625
4008,261
6822,1246
5399,5339
2532,5347
1255,6284
5264,3441
6673,4929
6529,6167
3403,1147
4886,7579
4176,6802
7115,4785
5812,5739
7355,2707
1700,3970
175,3600
4857,4400
2467,5658
699,4386
2224,5581
1742,338
1,5693
6149,1269
6964,6947
6174,6799
4604,6946
1231,1495
2096,6781
7406,226
5425,7455
3483,727
1837,5123
1648,1846
7524,4498
570,6178
5084,6578
4133,6214
7764,3749
2560,5974
103,482
1789,845
3828,2413
3294,4729
2036,1505
7476,911
5711,2850
2975,6676
1136,6749
5398,6422
2369,2261
3408,4225
4111,1667
4341,4337
4170,1539
3352,1482
6884,4593
3830,6571
7656,6461
4396,1162
2620,2861
223,2905
903,6204
1842,767
4501,123
6618,3697
4935,1668
609,85
3727,505
3913,6162
6325,1019
3835,1821
3036,857
5445,499
3820,1721
1804,7212
4786,1647
5395,3324
7727,1397
5350,7312
2832,2676
2662,980
6526,6653
6723,5710
455,1961
1363,6383
2476,2936
2601,6176
4999,6973
5319,4828
1757,2695
6544,5544
4394,962
4051,6669
1799,5147
4434,2885
2562,4473
5124,5008
2648,2848
5272,5779
6374,2323
6283,4218
2818,1251
6590,5724
3276,3668
5896,5366
5457,2782
1899,4290
7175,1693
6577,7413
6456,5832
2956,4474
2188,6275
5170,7510
7216,2193
3093,6661
206,4873
5650,1709
3270,386
3657,5344
615,1054
1991,6881
4683,1185
6327,5252
5673,4891
3914,6977
6692,1031
2171,1282
1357,6916
7232,1260
5649,7585
3908,6890
102,6579
5532,4810
4952,5874
3888,1581
3667,3072
7743,5819
5167,4707
1126,2999
6615,4014
5831,1453
6521,564
702,7659
3633,2423
12,2419
689,3781
2948,1920
2432,6513
6025,3643
1267,7039
6044,2371
1953,973
2989,7210
4078,7645
5859,3010
72,3241
1572,1613
1800,616
313,2042
4248,7309
5690,4969
4714,6134
3277,3224
7707,6937
1819,1298
7694,2353
5385,7313
6135,2154
46,3117
6560,2858
7380,78
5746,55
5355,1580
7089,1029
3234,2524
769,4573
7537,5017
2151,6309
1763,6252
3385,1235
264,5580
7558,1674
6991,5481
5191,6137
5740,4196
5486,2381
5999,6583
178,5895
2041,4945
1651,7435
4178,1594
1644,2344
594,6596
3063,4577
2981,876
6397,644
2801,5585
1725,2767
6629,4653
1449,4651
4555,5546
510,655
1442,347
4670,2335
1229,1778
4311,4922
6143,6563
5393,5321
355,5003
7607,5209
53,4127
3616,454
2140,3135
2081,3239
3290,1701
7158,6073
559,2898
120,2484
952,4635
878,1169
780,4109
537,6127
951,4884
184,4675
76,4799
589,5044
299,5928
793,7542
1067,7042
4099,6678
7493,5768
1818,4565
785,1813
1571,5759
5612,1932
2737,2703
6984,4366
3196,5820
2780,6440
1741,1289
497,4769
6460,6467
2127,2900
832,5484
5304,229
2485,6259
1710,6
4742,555
6627,63
1967,4437
2705,6506
2170,7195
304,945
5559,6485
5391,1542
1391,4932
2627,7146
2894,7227
4223,5419
2754,4351
2979,7381
4982,899
7603,7348
6847,3535
6001,3895
3691,7157
4036,6698
406,6405
1684,330
3677,4356
5810,3701
4339,1531
2256,5125
6817,3928
6475,2491
7147,306
7505,637
2300,5547
5506,6581
7446,5964
6906,2385
1764,1099
7063,6261
6360,4859
434,6426
5241,5638
4521,5839
5037,1664
4249,7715
5963,170
4682,152
6950,2739
1138,7330
4398,2659
3656,3547
6320,2286
3042,6247
5056,4659
6131,6574
5729,5750
2599,6185
7638,4834
1974,3075
4490,1848
4910,3032
2004,4065
5653,1528
663,781
5588,6633
6565,7235
4508,4422
5958,4612
4795,985
7728,155
7325,606
1994,420
173,2077
1292,2779
1781,4950
3669,587
6743,404
5373,6592
7280,6481
6889,5744
7181,720
5907,5942
5668,2059
4399,569
5647,2535
2693,6815
4941,3814
7550,2804
4557,5468
1521,5451
3431,5122
6586,5701
3004,6514
3197,7731
6993,6639
3880,2511
3265,679
3044,5458
6223,5015
290,3257
5589,3328
6395,5727
6404,5447
1052,6784
4075,272
6040,5527
5645,634
2176,4734
4992,5611
5640,4068
5041,4302
890,2908
6213,1466
2341,6195
2847,2148
4056,4465
1492,3335
3671,5556
872,2709
3057,7545
1698,6396
1045,2060
21,4611
7447,1276
1173,5748
6719,2775
6114,3679
1384,5368
5721,6297
6642,5977
6235,4826
6587,311
7452,7427
4469,7404
4157,5509
2006,4560
1497,1909
627,1307
2590,665
6495,7587
3346,7370
3664,5064
4781,7421
7249,557
7687,5426
4323,5117
5442,5292
1759,6304
2834,1620
3610,3297
1631,4892
2949,5434
6955,2768
1628,187
7729,4122
6281,6546
859,7569
1588,1004
5878,759
779,6292
6680,7386
7141,3986
3824,3391
2349,7679
3300,3410
972,83
5256,4617
3180,4353
1551,4406
2557,2198
6641,7084
969,2987
5446,508
4348,1727
4260,5095
4067,7144
2725,6994
7365,770
5033,6804
7341,2666
7209,4052
2633,4189
276,3102
1326,3225
2216,4412
7469,5548
2009,1093
