qt_indices,rd_indices
4579,6719
968,7249
1664,4864
2185,3778
6363,5199
1284,7714
59,4644
590,2837
7130,5228
1887,6388
2428,6749
3338,7439
3831,7276
3499,2929
4661,5910
2587,5943
7137,6399
7270,593
5743,4933
7423,1349
6495,6244
5896,4271
2659,2237
7579,4893
587,562
1209,2077
417,1222
2296,7164
1207,7604
2956,4218
2246,216
5264,875
2360,3156
364,5709
3509,3129
6499,5781
4304,7136
442,3365
658,1523
6545,6596
4941,5274
5379,1194
7610,1695
1006,317
5185,1491
1270,3358
1840,1849
685,4057
7186,934
2976,5161
6043,24
4522,4342
2072,57
617,1921
4178,7187
7380,3141
166,608
51,4077
6980,2707
6122,3615
6073,1216
7354,5615
6737,2116
7381,2767
935,1749
5567,3339
2480,628
6229,2725
6263,1557
5086,2449
4352,4180
3349,6196
7003,448
944,2002
2807,4679
3750,4705
4246,3314
2743,7522
4183,6102
956,5237
521,7160
4462,2551
6192,36
3832,2984
3661,412
2982,2024
7411,5455
7071,943
3923,890
1512,985
646,7107
2586,4627
6177,4283
4693,6880
6351,6667
5595,2448
4426,6730
3597,5924
5589,413
2381,4985
2239,5222
3081,530
2400,2506
4554,5852
2141,4230
3531,5653
6007,2934
7050,4520
3820,4767
1760,4201
7106,2574
3678,1014
876,456
7503,6427
2217,5683
926,7077
3719,7333
1735,738
4392,4660
1440,6521
6300,5279
2404,4540
1206,206
7115,1779
1891,1192
2007,4934
1548,7460
4577,2392
2822,229
3036,7212
4117,2693
7162,1476
6965,2006
6395,3004
7462,6259
3457,4205
2207,1998
3915,5930
5970,1292
3342,4909
1528,4671
7506,2377
1601,3019
7089,566
6547,3323
3147,1688
242,1023
7153,4859
3103,7643
3712,3082
6581,6387
3556,3724
4203,2600
4569,4578
4441,5996
5959,4813
4629,6930
6653,6529
2865,1987
204,3660
7091,1587
3464,6306
1415,1196
6772,2563
5438,730
691,5010
6014,3195
5724,5885
961,3969
7626,1166
5521,1770
4365,5498
5251,3815
3581,3425
3117,7402
7184,5763
6979,1702
5584,2777
6546,7370
6654,2054
5796,4685
802,1680
5671,490
153,2958
7674,4237
7177,2966
4431,933
5525,912
6902,6809
6512,6402
1091,3498
6614,6673
920,3536
4144,147
7124,6353
4721,788
3807,2703
6390,4616
5497,1212
6450,6214
7528,697
3717,5518
4433,7461
7329,4651
1324,7248
1829,6058
771,3714
5041,5248
3874,3565
4081,4107
6273,6824
541,125
7228,3632
7146,7344
2102,695
6482,4729
370,1311
3391,4155
5990,284
3927,28
2176,5
3914,4140
3420,1268
7181,4969
4189,2295
4857,5576
5634,6242
5058,1875
2676,5625
6517,1299
1355,897
5278,3329
621,873
2843,4734
3297,1721
3371,1637
7038,3363
623,863
1984,5469
822,6477
3226,3418
940,5075
6818,4029
7155,3067
2971,7399
6975,6681
5423,6035
7390,7259
6843,3211
2297,3360
6023,5299
6644,6767
2413,5652
3206,3180
3303,5606
4061,4367
505,6959
5462,3586
1961,3304
3692,6856
6213,1286
4986,1614
6340,5386
2361,4374
3546,2514
4425,7515
3227,5644
3068,4640
4067,3709
3284,709
6852,3830
6584,2384
3070,6537
1030,6953
5769,556
7148,3878
584,4768
1709,483
1280,4633
1676,3188
2285,492
7088,4114
2770,444
6170,7628
1574,5575
971,4574
3079,4701
382,2486
3651,4250
6111,53
1589,289
4056,1889
6473,3765
7624,2635
1796,4488
2806,5800
2256,1230
1236,4009
5510,5182
3265,891
234,4631
4229,5037
1585,387
6094,1289
5049,1991
4372,3705
1336,1675
5218,1989
5588,5572
4110,1111
6957,1659
384,5381
5109,1787
3402,6129
4509,2450
109,4242
531,7330
2482,6568
2983,4370
2559,2803
1422,5116
1127,6634
1448,1473
1750,7377
4455,4143
3261,1716
5407,1348
3183,5032
7250,6103
5861,3595
406,4051
5012,4748
2120,1382
3588,5863
5215,4221
6691,7594
7469,6098
4457,5659
6053,1552
3729,6407
493,2736
6031,6064
746,2987
6065,799
2505,7486
2308,5268
916,7612
1333,4501
3766,7123
972,4042
2597,226
5594,262
1851,4757
3739,5565
5447,2438
6336,3306
3219,1439
240,6451
1341,938
336,924
1799,906
3976,3230
6178,2135
2115,6618
2744,7745
66,3507
662,3135
3841,5292
3941,1600
4635,6075
6210,5830
2831,2161
3376,2756
394,690
1118,2838
2150,3237
953,6540
302,140
4607,7629
7495,5642
1920,4354
3962,5726
4164,699
2765,6820
6132,1156
3023,1802
2546,6566
6541,1417
4240,5122
3568,939
6127,1457
3760,5554
4088,2082
3091,2187
2340,7285
6508,7537
2954,825
1365,3485
2802,7550
1924,1503
7206,6078
671,744
5947,7532
810,5826
5341,6933
2332,3061
1495,6643
2500,7009
2085,7464
1859,2251
5512,5857
1037,3351
1007,2290
2780,2274
5139,3041
3426,6126
2621,6436
717,3210
4550,6553
6410,522
4282,4828
1177,52
5147,6017
350,501
5302,7533
7679,1380
3948,7688
2925,6396
7013,894
2073,2474
1717,5909
7371,5757
5162,7026
639,2748
6802,4048
5026,5069
5958,1734
7548,1266
3247,3043
783,919
1096,4083
7335,5564
5233,6074
6705,5126
7509,2845
6209,5435
3234,2771
3224,4333
1726,2401
64,6397
6589,4422
1791,7273
3603,2849
4877,903
4445,2322
3818,6816
2729,3178
3845,6232
5989,2538
2948,6899
537,1684
878,3267
952,2356
780,6100
951,3781
76,4590
120,1092
184,1757
7158,6316
559,2238
299,361
793,4179
589,6029
1067,47
2113,677
6650,5163
3346,1205
2162,7401
5892,2641
49,5157
6624,416
668,5917
2139,6354
2674,4464
5736,2622
5121,5143
529,4479
4452,6938
7616,5622
3699,6357
5626,5187
3868,3880
7467,2385
5795,1397
669,3463
3045,1602
2323,5984
1884,5056
1152,7686
1627,3453
922,1227
6257,5061
5574,1073
2536,4376
5213,5294
4102,7128
5700,6251
4939,2796
3124,3046
4357,7133
2099,5603
1306,3201
1707,7499
7099,6890
4416,5308
5376,6972
6863,4345
1698,925
3006,2702
776,981
7479,173
7281,6759
2362,2243
5208,4897
5877,2561
5176,2299
5888,4976
1819,1125
5731,6428
7063,2337
4095,5555
1655,609
5377,1885
6520,6872
2973,3275
2218,1690
77,5898
4005,5177
6488,2548
5297,3604
1540,313
4754,3016
5605,2997
3518,1151
5024,660
5976,7394
4193,4826
5925,7075
2993,4412
6615,7010
2335,3616
6025,2117
1384,2698
7121,297
1391,4401
1911,4154
450,6359
5085,3884
3040,4353
560,5280
5570,5937
674,1102
5295,4869
6430,7239
3202,7508
7342,7441
7230,5539
513,2899
4783,2915
3481,1265
2021,452
3008,3002
4294,3276
4901,4597
7076,5111
5051,4209
2248,3528
10,3810
3958,1469
6562,2637
2065,5986
1043,6651
107,5913
2654,3924
7587,7466
6966,6107
5067,388
6677,4350
7727,7609
839,6194
5915,6197
6530,6864
5864,1409
5903,2965
936,7
4369,6544
632,2919
3120,5242
1366,6034
4361,4604
1892,6765
5942,2121
2043,7408
2279,630
2169,5517
1522,4043
6220,4802
1824,399
1455,4362
2011,4135
4656,5797
5531,6853
2159,392
7660,3393
3775,778
5181,552
1807,3828
4212,98
2941,1580
1683,1539
4668,6105
515,4207
2194,983
7020,3564
400,5784
6744,4302
2558,1226
6723,4728
6627,636
517,3028
6722,5313
2642,4119
2718,6906
5444,2682
7144,5133
7040,1470
7694,3991
344,4606
7669,3280
2920,1064
3488,1080
1942,7051
545,1112
1584,4922
3099,850
7696,1237
2371,5630
2346,6946
3763,4697
7031,7310
6908,551
3871,1762
2959,6828
3908,3325
3997,5690
6774,5269
652,805
3665,2255
5404,5484
6686,443
3985,7646
6445,3877
7131,6679
5596,2994
7406,7400
5004,1910
710,4856
7764,5869
464,7045
5840,775
3791,4480
1831,603
4682,1479
3009,2379
2878,4930
