qt_indices,rd_indices
5596,7748
1327,558
1690,769
1037,6717
1707,3410
6206,1256
5442,2371
6271,160
7054,2996
1345,804
7579,1892
2525,1795
3087,3032
6373,4954
3004,4887
5227,2253
6038,1948
826,4380
3752,5657
2139,3197
2743,5506
5221,5079
6655,5487
6577,3682
2431,5700
7050,7453
5123,4622
7704,3496
1140,7036
3144,2380
545,7599
943,5569
1355,6445
1659,2993
4128,5721
4579,1537
1531,4850
5529,2262
3048,3493
7388,1769
490,6829
3178,3851
6201,5723
913,6116
4870,2990
3328,5715
1668,3717
1474,1992
6682,4395
3182,6811
4239,4556
365,2938
438,2730
4635,5413
2686,7390
5929,1548
1496,3395
5745,903
5694,1347
3812,3532
5132,2727
2105,2970
1686,4189
3800,5136
7213,4023
3013,2505
6967,1846
328,1989
1058,1
2001,6471
3822,3722
7507,5171
600,4898
212,3555
7336,1247
1357,7745
4437,3308
6048,3
53,6460
7757,4408
1994,2140
2260,90
3782,5253
7004,3343
5977,1852
2023,6850
3457,5801
7310,6456
6374,1604
3766,2945
4757,6694
3085,6789
5524,1262
673,3408
5483,4106
3530,3387
702,4886
2765,5614
5628,4025
3209,4102
3971,5779
1701,6861
5896,6805
107,6187
1819,744
5448,4433
4560,5257
788,978
30,6214
6134,4134
2192,5043
3988,2041
4874,6621
2169,1316
1432,4231
3394,6030
7572,933
3116,805
5051,1824
7031,4929
5479,1865
482,3778
1576,5979
6440,2005
5867,246
2449,1653
6605,2221
2236,5179
3976,1760
374,396
5769,4140
7660,5625
3440,370
1549,1138
6129,5126
775,5886
5521,1077
2761,2373
7138,4274
4186,6608
974,2901
2153,7405
6089,6651
6311,267
2754,1359
4388,791
6284,7614
3270,5374
6185,7332
4116,3086
1131,2443
11,774
3749,4897
2466,5173
5955,5004
2384,7518
1951,7645
7389,3811
883,728
3297,3582
2776,7111
4181,5271
6877,3566
2025,6439
6529,102
2601,928
4284,7255
5988,5449
1236,993
6330,2644
3813,5304
2572,4029
6998,5190
1258,1201
7479,4324
309,2878
2903,7423
3224,2377
5461,4742
7066,6366
362,7354
3960,4479
6458,6498
2961,5067
6820,2617
5793,6044
4237,7560
7062,2766
6017,841
1073,12
4957,6692
2652,758
2747,1949
1089,213
7730,6023
2206,2550
4607,3662
2685,799
4177,5034
7583,234
2885,4233
5112,634
7335,2810
5902,5974
924,2474
4841,695
5275,4343
3740,4945
35,6202
2565,5231
4490,260
3219,7038
2949,1416
3645,2845
1917,4522
2767,7661
6443,1200
5379,237
5582,868
6388,4121
92,3894
3009,5873
2863,1191
649,2702
6538,1798
6300,137
1626,2483
848,6438
3134,6614
1688,6911
1390,2043
1398,99
597,831
2699,5768
6869,2055
6011,1625
668,2296
7313,4777
5662,4086
2056,3002
2941,293
7344,2571
7020,3106
2643,830
306,969
3284,2484
5369,691
1257,1259
7079,3073
7528,1959
4643,5822
6376,7692
2232,4180
1289,7238
4080,5005
1721,3638
7209,705
4482,6542
3060,1050
1401,1366
1032,3225
1838,1293
2480,2141
114,6765
5434,181
1273,6637
7593,5913
2222,2678
5755,4965
7653,7559
640,5174
4572,7328
4843,2965
4005,3064
7443,64
5049,3110
2837,4000
2740,475
325,3999
6989,1687
3923,7234
6824,3981
3701,6863
2151,4480
5536,6731
1826,4978
1417,1444
6586,3430
3140,6307
3707,4760
22,6725
6172,4941
3729,6721
4546,412
2437,5634
6422,357
2442,5942
5325,4318
3537,458
5862,4578
7486,953
6583,5088
2847,3449
2218,2935
3377,5885
6117,2780
2147,1292
6312,5437
662,2468
5408,3036
2729,1965
1927,4137
6315,5
5269,3475
5468,4504
2269,1388
166,5033
3786,2358
4613,2514
6728,2769
6102,6246
3444,2456
5260,3171
1482,4749
5086,948
781,250
1628,1082
7558,3711
4203,4997
5616,1334
4184,765
5710,4383
6593,3169
5593,497
1742,3461
6090,4911
310,6922
4032,7245
3082,2539
2545,7002
3289,1771
2257,3091
3861,7401
7429,749
5918,7206
2842,7309
6042,4354
6103,2958
2915,5384
7567,3020
6047,4597
7055,3919
400,3669
1477,2869
4744,7665
715,1680
3997,4111
4759,5670
7229,5962
395,5845
1778,5349
7714,6000
5720,2102
3359,4837
4097,5410
5258,6842
4677,4339
300,1250
4242,1532
7452,5937
5334,7639
832,564
6003,6678
4915,1613
7642,6176
617,3411
3726,5528
524,5209
6234,1735
36,5608
6755,6051
7125,741
5472,6511
7005,1187
1029,654
1329,6108
7426,4788
829,460
7333,4360
3129,1630
5415,6679
3775,2981
731,4869
3334,3204
6907,337
2196,1319
3122,7016
918,1207
6838,5025
7018,1734
4548,5783
2779,3816
5498,1635
7631,6111
204,183
5062,6977
2024,3156
5908,5385
4678,5203
5152,1645
2853,4786
3188,2353
1202,2867
4148,4631
3399,1977
6691,4875
4166,3469
43,964
1493,6037
575,2321
1070,5287
6929,5220
1120,7142
1211,672
1570,4424
436,1913
3208,6278
356,2756
4167,3576
1639,173
4006,5823
388,4349
1252,446
2522,5276
4916,5507
200,4951
5965,201
4448,809
4199,5395
1588,3061
2006,692
4815,909
1938,7070
4394,4187
1775,2339
2871,3875
596,4009
2823,7707
6397,4051
5655,4406
5812,2078
3239,2622
4881,1901
6757,3869
1237,2635
6768,3983
2547,839
5813,4535
5859,3232
4713,2101
184,2428
952,3897
780,4276
537,7392
7158,2859
76,1213
878,1081
559,389
951,4057
120,1660
793,119
589,5950
299,7289
1067,1227
4792,5949
94,1597
3259,6642
7314,5853
2452,2807
1380,7216
2640,1667
5452,7089
3804,5485
768,2978
849,3339
2258,6157
2670,3153
3378,4358
4425,530
6035,3029
7208,4287
754,6442
1217,3261
2733,4390
3883,4315
3941,4794
3996,6500
2482,2626
3661,5556
7008,6528
4873,6223
2888,2836
5383,5232
5134,443
4096,44
5503,5790
2263,5155
7658,3321
7594,4938
3712,2677
2928,2607
6182,4545
1546,823
5554,2706
4973,4525
2385,945
1664,4701
4429,1220
5211,655
3773,6902
1716,3484
7257,1364
2957,5583
6822,5574
5431,1166
7211,5398
1491,4227
3277,3998
4801,2252
1856,4297
6126,4648
5747,4243
3040,477
5081,4151
3519,1825
6591,1987
1189,5207
2606,5424
4817,3771
6944,6072
771,164
725,3066
1748,71
4711,3848
3862,6781
4785,3627
6715,5376
6983,1107
2,3595
4658,243
2672,3544
1875,6392
7115,4986
1382,3967
7360,1118
4505,3743
4036,5021
2219,4698
2518,6557
3102,4928
3814,5884
513,2103
2014,1861
6961,2509
6571,1504
6974,5834
7680,814
587,3633
1640,455
6939,2602
6479,6025
361,3854
1599,2966
7625,4018
6858,6022
845,4033
7381,4278
7523,3302
3561,6001
3252,6054
1714,4302
2255,2308
3687,7455
726,7481
7524,10
895,4087
1441,5027
2093,7589
772,6748
7102,4068
3625,7448
27,383
4417,1805
4971,750
2637,2271
3957,3656
3818,6726
2558,6113
7215,6730
1809,515
4795,566
5430,4094
205,4879
5458,4273
1288,646
7097,7553
2542,5024
4895,1123
5905,492
6114,4214
6620,59
2136,467
4391,4026
1997,5100
7687,6772
6448,7350
1530,2167
1908,6856
1395,7498
1499,5695
7370,5946
1536,4508
1119,6088
7242,7212
4067,454
6550,2015
252,3300
4834,1859
1797,5827
229,2312
5199,5028
4964,1225
4420,5196
3200,7068
7085,542
6383,2569
6624,4943
818,7297
1683,6263
2159,2499
817,6015
81,4202
6501,7459
4753,7638
5824,283
6579,5704
2089,2162
215,5512
2700,6082
303,713
6870,2791
6046,7191
7123,262
4351,4170
6293,4640
5388,2709
5898,3386
5289,3502
427,7095
116,1106
3744,5467
808,3151
5308,7663
2763,5407
5368,3405
1556,6359
7081,7106
738,4431
6096,3643
4524,6541
1764,3054
1459,5693
2037,720
4073,4270
6590,424
5764,7060
1008,3985
