---- START at 2025-03-26 23:31:06, Target=6013/6013 ----
[1/6013] __pycache__ FAILED: Command '/home/ys/Research/PSID_server_room/simulations/[02]RASPA/bin/simulate simulation.input' died with <Signals.SIGSEGV: 11>.
[23/6013] AVAKAL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=21.5s, Completed=1/6013, ETA=2025-03-28 11:27:29
[1726/6013] FERVOP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=81.3s, Completed=1730/6013, ETA=2025-03-27 03:46:34
[1740/6013] URUWIP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=63.5s, Completed=1731/6013, ETA=2025-03-27 03:46:28
[1744/6013] TAKHAR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=58.0s, Completed=1732/6013, ETA=2025-03-27 03:46:26
[1733/6013] LUQGAG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=75.3s, Completed=1733/6013, ETA=2025-03-27 03:46:22
[1713/6013] SUVZOA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=117.6s, Completed=1734/6013, ETA=2025-03-27 03:46:17
[1748/6013] MOCJEU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=56.0s, Completed=1735/6013, ETA=2025-03-27 03:46:12
[1723/6013] CUSYAR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=95.5s, Completed=1736/6013, ETA=2025-03-27 03:46:06
[1731/6013] EXEQAA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=82.0s, Completed=1737/6013, ETA=2025-03-27 03:46:01
[1747/6013] KUXSAZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=61.2s, Completed=1738/6013, ETA=2025-03-27 03:45:54
[1751/6013] ERAQAR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=49.7s, Completed=1739/6013, ETA=2025-03-27 03:46:04
[1728/6013] cg501560z_si_002_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=92.4s, Completed=1740/6013, ETA=2025-03-27 03:45:57
[1732/6013] RUFZID_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=91.1s, Completed=1741/6013, ETA=2025-03-27 03:46:02
[1753/6013] UXEQOE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=50.2s, Completed=1742/6013, ETA=2025-03-27 03:46:02
[1720/6013] PUNSIB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=121.1s, Completed=1743/6013, ETA=2025-03-27 03:46:03
[1762/6013] NUXWAG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=37.1s, Completed=1744/6013, ETA=2025-03-27 03:46:03
[1716/6013] OWUWUA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=148.9s, Completed=1745/6013, ETA=2025-03-27 03:46:37
[1724/6013] c5ce01473e_c5ce01473e2_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=128.9s, Completed=1746/6013, ETA=2025-03-27 03:46:34
[1754/6013] KUNMUD_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=72.0s, Completed=1747/6013, ETA=2025-03-27 03:46:37
[1750/6013] j.inoche.2015.07.018_compound2_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=90.4s, Completed=1748/6013, ETA=2025-03-27 03:46:32
[1745/6013] MIZCEF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=100.6s, Completed=1749/6013, ETA=2025-03-27 03:46:25
[1758/6013] MAXJAY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=59.2s, Completed=1750/6013, ETA=2025-03-27 03:46:20
[1761/6013] YANBAR03_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=58.8s, Completed=1751/6013, ETA=2025-03-27 03:46:16
[1765/6013] LEVDIB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=50.8s, Completed=1752/6013, ETA=2025-03-27 03:46:16
[1773/6013] DUWRIY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=43.7s, Completed=1753/6013, ETA=2025-03-27 03:46:13
[1743/6013] COKMEW_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=110.0s, Completed=1754/6013, ETA=2025-03-27 03:46:05
[1759/6013] XAZFEJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=65.7s, Completed=1755/6013, ETA=2025-03-27 03:46:00
[1771/6013] KOSJOT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=53.3s, Completed=1756/6013, ETA=2025-03-27 03:46:14
[1764/6013] WAFKIY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=62.7s, Completed=1757/6013, ETA=2025-03-27 03:46:07
[1778/6013] GUPBOJ03_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=41.8s, Completed=1758/6013, ETA=2025-03-27 03:46:16
[1779/6013] QIJLAW_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=40.6s, Completed=1759/6013, ETA=2025-03-27 03:46:11
[1755/6013] cg060408tsi20060629_081747_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=84.5s, Completed=1760/6013, ETA=2025-03-27 03:46:03
[1767/6013] KABXES_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=65.1s, Completed=1761/6013, ETA=2025-03-27 03:45:56
[1772/6013] LULWUL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=62.3s, Completed=1762/6013, ETA=2025-03-27 03:45:57
[1774/6013] ALUKAU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=57.3s, Completed=1763/6013, ETA=2025-03-27 03:45:51
[1763/6013] MUDTEL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=78.5s, Completed=1764/6013, ETA=2025-03-27 03:45:47
[1757/6013] cg800424t_si_002_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=87.8s, Completed=1765/6013, ETA=2025-03-27 03:45:46
[1730/6013] VAPBIZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=152.7s, Completed=1766/6013, ETA=2025-03-27 03:45:45
[1783/6013] EFOSUO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=32.9s, Completed=1767/6013, ETA=2025-03-27 03:45:39
[1752/6013] KOXGIP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=111.4s, Completed=1768/6013, ETA=2025-03-27 03:45:33
[1756/6013] UGEPEB01_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=94.5s, Completed=1769/6013, ETA=2025-03-27 03:45:26
[1760/6013] EKEQIV_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=96.2s, Completed=1770/6013, ETA=2025-03-27 03:45:37
[1775/6013] FITJAU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=72.0s, Completed=1771/6013, ETA=2025-03-27 03:45:34
[1766/6013] RUMROI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=86.1s, Completed=1772/6013, ETA=2025-03-27 03:45:26
[1777/6013] RAZXIA02_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=67.9s, Completed=1773/6013, ETA=2025-03-27 03:45:25
[1727/6013] BAQWOI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=172.1s, Completed=1774/6013, ETA=2025-03-27 03:45:33
[1770/6013] JUYROM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=88.9s, Completed=1775/6013, ETA=2025-03-27 03:45:29
[1789/6013] ETEJOD_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=49.8s, Completed=1776/6013, ETA=2025-03-27 03:45:44
[1788/6013] ETEXEI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=53.0s, Completed=1777/6013, ETA=2025-03-27 03:45:45
[1786/6013] CAYSOL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=59.1s, Completed=1778/6013, ETA=2025-03-27 03:45:44
[1794/6013] NIJZIP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=49.6s, Completed=1779/6013, ETA=2025-03-27 03:46:07
[1792/6013] FAFQEJ01_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=56.4s, Completed=1780/6013, ETA=2025-03-27 03:45:59
[1769/6013] CODQUJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=115.3s, Completed=1781/6013, ETA=2025-03-27 03:46:02
[1784/6013] VEZMIY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=77.7s, Completed=1782/6013, ETA=2025-03-27 03:46:04
[1780/6013] LARPIF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=85.5s, Completed=1783/6013, ETA=2025-03-27 03:45:58
[1798/6013] FIWKUT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=57.8s, Completed=1784/6013, ETA=2025-03-27 03:46:06
[1785/6013] SETQEP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=83.3s, Completed=1785/6013, ETA=2025-03-27 03:46:00
[1793/6013] CUKXAJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=64.4s, Completed=1786/6013, ETA=2025-03-27 03:45:52
[1797/6013] MAXJEC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=60.4s, Completed=1787/6013, ETA=2025-03-27 03:45:46
[1805/6013] OSAVUA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=46.1s, Completed=1788/6013, ETA=2025-03-27 03:45:39
[1787/6013] LACYUM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=86.1s, Completed=1789/6013, ETA=2025-03-27 03:45:49
[1799/6013] ZUBCEG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=68.1s, Completed=1790/6013, ETA=2025-03-27 03:45:54
[1790/6013] BAHGUN04_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=87.5s, Completed=1791/6013, ETA=2025-03-27 03:45:46
[1796/6013] ZEDZAL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=73.5s, Completed=1792/6013, ETA=2025-03-27 03:45:38
[1812/6013] OWIHOT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=45.4s, Completed=1793/6013, ETA=2025-03-27 03:46:01
[1814/6013] POFSIN02_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=37.0s, Completed=1794/6013, ETA=2025-03-27 03:46:03
[1807/6013] VARJEF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=67.3s, Completed=1795/6013, ETA=2025-03-27 03:45:56
[1795/6013] jacs.6b02030_ja6b02030_si_002_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=87.7s, Completed=1796/6013, ETA=2025-03-27 03:45:50
[1804/6013] FANDEG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=76.9s, Completed=1797/6013, ETA=2025-03-27 03:45:45
[1781/6013] FUYZAB_ion_b_helium_293.0K_0.01bar_14.0 Done. TimeForThis=117.9s, Completed=1798/6013, ETA=2025-03-27 03:45:45
[1809/6013] HOGTOM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=65.1s, Completed=1799/6013, ETA=2025-03-27 03:45:39
[1806/6013] LUSHOX02_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=72.6s, Completed=1800/6013, ETA=2025-03-27 03:45:31
[1791/6013] UQOYOP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=108.3s, Completed=1801/6013, ETA=2025-03-27 03:45:53
[1808/6013] HUCXOU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=80.2s, Completed=1802/6013, ETA=2025-03-27 03:45:47
[1815/6013] JUYBEM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=53.7s, Completed=1803/6013, ETA=2025-03-27 03:45:43
[1801/6013] RUNXUV_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=94.8s, Completed=1804/6013, ETA=2025-03-27 03:45:39
[1813/6013] TOJLOT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=70.3s, Completed=1805/6013, ETA=2025-03-27 03:45:50
[1776/6013] JUSKAL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=160.8s, Completed=1806/6013, ETA=2025-03-27 03:45:47
[1811/6013] SANGIA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=84.5s, Completed=1807/6013, ETA=2025-03-27 03:46:03
[1802/6013] HOXGEH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=109.3s, Completed=1808/6013, ETA=2025-03-27 03:45:56
[1827/6013] DOZKIO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=47.8s, Completed=1809/6013, ETA=2025-03-27 03:45:54
[1825/6013] GEDSOZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=51.2s, Completed=1810/6013, ETA=2025-03-27 03:45:56
[1828/6013] XUWTAK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=46.2s, Completed=1811/6013, ETA=2025-03-27 03:46:02
[1835/6013] YARZEZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=40.2s, Completed=1812/6013, ETA=2025-03-27 03:46:03
[1822/6013] UZIJUJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=69.6s, Completed=1813/6013, ETA=2025-03-27 03:45:58
[1837/6013] j.jssc.2014.06.006_934273-934279_compounds_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=33.1s, Completed=1814/6013, ETA=2025-03-27 03:45:55
[1803/6013] EBEMII_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=127.9s, Completed=1815/6013, ETA=2025-03-27 03:46:02
[1821/6013] EWIDUK_SL_helium_293.0K_0.01bar_14.0 Done. TimeForThis=78.7s, Completed=1816/6013, ETA=2025-03-27 03:46:01
[1768/6013] DUPKAC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=206.5s, Completed=1817/6013, ETA=2025-03-27 03:45:57
[1832/6013] BOJYIK01_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=55.8s, Completed=1818/6013, ETA=2025-03-27 03:45:53
[1800/6013] OMUMIU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=137.5s, Completed=1819/6013, ETA=2025-03-27 03:45:46
[1829/6013] RUTBUE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=58.9s, Completed=1820/6013, ETA=2025-03-27 03:45:39
[1818/6013] GAJVAQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=88.8s, Completed=1821/6013, ETA=2025-03-27 03:45:32
[1824/6013] NOPJUZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=77.7s, Completed=1822/6013, ETA=2025-03-27 03:45:28
[1823/6013] FAFGAU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=88.8s, Completed=1823/6013, ETA=2025-03-27 03:45:38
[1836/6013] EZABAJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=52.2s, Completed=1824/6013, ETA=2025-03-27 03:45:32
[1831/6013] MAGVOG35_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=67.1s, Completed=1825/6013, ETA=2025-03-27 03:45:29
[1839/6013] IVEHEW_manual_helium_293.0K_0.01bar_14.0 Done. TimeForThis=53.3s, Completed=1826/6013, ETA=2025-03-27 03:45:30
[1820/6013] SUXGUP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=95.4s, Completed=1827/6013, ETA=2025-03-27 03:45:22
[1830/6013] MIFTIG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=71.3s, Completed=1828/6013, ETA=2025-03-27 03:45:14
[1816/6013] XUGSID_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=117.0s, Completed=1829/6013, ETA=2025-03-27 03:45:45
[1810/6013] j.inoche.2016.11.006_cif_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=143.6s, Completed=1830/6013, ETA=2025-03-27 03:45:42
[1838/6013] ic402692p_si_005_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=68.4s, Completed=1831/6013, ETA=2025-03-27 03:45:34
[1817/6013] OQEPEG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=122.0s, Completed=1832/6013, ETA=2025-03-27 03:45:47
[1848/6013] cm503311x_aloh375K_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=45.8s, Completed=1833/6013, ETA=2025-03-27 03:45:41
[1842/6013] RIPTEQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=62.7s, Completed=1834/6013, ETA=2025-03-27 03:45:44
[1863/6013] EFOTAV_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=28.8s, Completed=1835/6013, ETA=2025-03-27 03:45:50
[1840/6013] OWIKAI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=85.6s, Completed=1836/6013, ETA=2025-03-27 03:46:12
[1862/6013] ATEZEG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=40.3s, Completed=1837/6013, ETA=2025-03-27 03:46:11
[1846/6013] OMITUB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=69.3s, Completed=1838/6013, ETA=2025-03-27 03:46:04
[1855/6013] QUTDAM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=56.9s, Completed=1839/6013, ETA=2025-03-27 03:46:07
[1849/6013] ASINEX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=70.1s, Completed=1840/6013, ETA=2025-03-27 03:46:08
[1834/6013] XICNOO02_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=113.5s, Completed=1841/6013, ETA=2025-03-27 03:46:01
[1845/6013] OYERIV_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=80.7s, Completed=1842/6013, ETA=2025-03-27 03:45:53
[1847/6013] HARHOA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=74.1s, Completed=1843/6013, ETA=2025-03-27 03:45:47
[1857/6013] MUXHUI01_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=59.9s, Completed=1844/6013, ETA=2025-03-27 03:45:42
[1861/6013] COZMUA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=49.2s, Completed=1845/6013, ETA=2025-03-27 03:45:34
[1843/6013] REYBAA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=89.9s, Completed=1846/6013, ETA=2025-03-27 03:45:34
[1826/6013] QUXRUY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=138.7s, Completed=1847/6013, ETA=2025-03-27 03:45:34
[1850/6013] HAZGOF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=73.7s, Completed=1848/6013, ETA=2025-03-27 03:45:28
[1782/6013] HEGPAL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=237.6s, Completed=1849/6013, ETA=2025-03-27 03:45:24
[1867/6013] POFSIN03_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=37.3s, Completed=1850/6013, ETA=2025-03-27 03:45:19
[1859/6013] MASZUD_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=63.4s, Completed=1851/6013, ETA=2025-03-27 03:45:16
[1844/6013] LETRAF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=97.1s, Completed=1852/6013, ETA=2025-03-27 03:45:14
[1854/6013] ZEDQOQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=77.4s, Completed=1853/6013, ETA=2025-03-27 03:45:17
[1819/6013] QALHAO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=164.6s, Completed=1854/6013, ETA=2025-03-27 03:45:23
[1856/6013] cg0702636-file001_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=81.5s, Completed=1855/6013, ETA=2025-03-27 03:45:17
[1860/6013] ENANIS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=74.9s, Completed=1856/6013, ETA=2025-03-27 03:45:16
[1864/6013] KEWNUX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=63.8s, Completed=1857/6013, ETA=2025-03-27 03:45:22
[1858/6013] HOQMIL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=84.8s, Completed=1858/6013, ETA=2025-03-27 03:45:25
[1833/6013] YOJMAN_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=146.6s, Completed=1859/6013, ETA=2025-03-27 03:45:18
[1873/6013] CEKHIL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=40.8s, Completed=1860/6013, ETA=2025-03-27 03:45:15
[1853/6013] MIXPIU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=103.5s, Completed=1861/6013, ETA=2025-03-27 03:45:34
[1841/6013] cg501141m_si_002_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=136.0s, Completed=1862/6013, ETA=2025-03-27 03:45:27
[1879/6013] AMALND_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=42.6s, Completed=1863/6013, ETA=2025-03-27 03:45:23
[1871/6013] YAYPOF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=60.4s, Completed=1864/6013, ETA=2025-03-27 03:45:37
[1852/6013] BOVHEB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=115.5s, Completed=1865/6013, ETA=2025-03-27 03:45:36
[1880/6013] XEGKUR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=51.8s, Completed=1866/6013, ETA=2025-03-27 03:45:29
[1865/6013] OWAVIS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=93.7s, Completed=1867/6013, ETA=2025-03-27 03:45:41
[1884/6013] RILVOZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=53.5s, Completed=1868/6013, ETA=2025-03-27 03:45:41
[1885/6013] SATROV_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=53.0s, Completed=1869/6013, ETA=2025-03-27 03:45:34
[1877/6013] EQUBUO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=63.0s, Completed=1870/6013, ETA=2025-03-27 03:45:27
[1887/6013] DARJOX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=50.9s, Completed=1871/6013, ETA=2025-03-27 03:45:23
[1894/6013] WAQFIG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=37.9s, Completed=1872/6013, ETA=2025-03-27 03:45:34
[1895/6013] UPIBOM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=36.4s, Completed=1873/6013, ETA=2025-03-27 03:45:26
[1881/6013] YAPLIM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=69.2s, Completed=1874/6013, ETA=2025-03-27 03:45:28
[1851/6013] WIWKIX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=137.8s, Completed=1875/6013, ETA=2025-03-27 03:45:21
[1876/6013] VEHYUE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=75.5s, Completed=1876/6013, ETA=2025-03-27 03:45:18
[1882/6013] NUWPOM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=71.7s, Completed=1877/6013, ETA=2025-03-27 03:45:20
[1869/6013] EGOZAB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=102.2s, Completed=1878/6013, ETA=2025-03-27 03:45:13
[1866/6013] POVZUX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=115.8s, Completed=1879/6013, ETA=2025-03-27 03:45:15
[1892/6013] OFEHAK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=54.8s, Completed=1880/6013, ETA=2025-03-27 03:45:10
[1902/6013] DOLXOR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=23.7s, Completed=1881/6013, ETA=2025-03-27 03:45:03
[1883/6013] RUVMAX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=77.0s, Completed=1882/6013, ETA=2025-03-27 03:44:59
[1896/6013] BIBXUH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=46.3s, Completed=1883/6013, ETA=2025-03-27 03:45:04
[1886/6013] JIQVAH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=79.6s, Completed=1884/6013, ETA=2025-03-27 03:45:03
[1878/6013] SOSSEA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=92.1s, Completed=1885/6013, ETA=2025-03-27 03:45:01
[1890/6013] PATWOY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=71.5s, Completed=1886/6013, ETA=2025-03-27 03:44:54
[1893/6013] HOXKUB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=61.8s, Completed=1887/6013, ETA=2025-03-27 03:44:47
[1899/6013] VEHLEA01_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=46.9s, Completed=1888/6013, ETA=2025-03-27 03:44:52
[1891/6013] HURFEH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=78.7s, Completed=1889/6013, ETA=2025-03-27 03:45:00
[1870/6013] VURYIR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=122.6s, Completed=1890/6013, ETA=2025-03-27 03:44:56
[1888/6013] QUPHIT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=100.3s, Completed=1891/6013, ETA=2025-03-27 03:45:30
[1910/6013] ja501810r_si_002_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=43.3s, Completed=1892/6013, ETA=2025-03-27 03:45:22
[1900/6013] ELILER_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=67.5s, Completed=1893/6013, ETA=2025-03-27 03:45:25
[1875/6013] acs.inorgchem.5b02786_ic5b02786_si_002_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=124.7s, Completed=1894/6013, ETA=2025-03-27 03:45:28
[1909/6013] FUNFOL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=51.8s, Completed=1895/6013, ETA=2025-03-27 03:45:23
[1911/6013] XISXEE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=50.0s, Completed=1896/6013, ETA=2025-03-27 03:45:16
[1872/6013] BAKLIK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=132.9s, Completed=1897/6013, ETA=2025-03-27 03:45:08
[1906/6013] HUJSEL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=68.6s, Completed=1898/6013, ETA=2025-03-27 03:45:23
[1923/6013] CUSZIB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=41.1s, Completed=1899/6013, ETA=2025-03-27 03:45:34
[1868/6013] LABKIL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=175.2s, Completed=1900/6013, ETA=2025-03-27 03:45:57
[1898/6013] AKOXIJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=107.0s, Completed=1901/6013, ETA=2025-03-27 03:45:57
[1924/6013] LOLQIM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=48.3s, Completed=1902/6013, ETA=2025-03-27 03:45:49
[1915/6013] MOVKOZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=74.1s, Completed=1903/6013, ETA=2025-03-27 03:46:00
[1916/6013] XUBJAF03_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=74.7s, Completed=1904/6013, ETA=2025-03-27 03:45:55
[1897/6013] WOYWOY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=119.4s, Completed=1905/6013, ETA=2025-03-27 03:45:59
[1933/6013] UFILUR02_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=37.6s, Completed=1906/6013, ETA=2025-03-27 03:46:17
[1925/6013] BEPPIX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=69.0s, Completed=1907/6013, ETA=2025-03-27 03:46:17
