---- START at 2025-03-25 05:53:18, Target=4009/4009 ----
[1/4009] __pycache__ FAILED: Command '/home/ys/Research/PSID_server_room/simulations/[02]RASPA/bin/simulate simulation.input' died with <Signals.SIGSEGV: 11>.
[2/4009] QAWDID_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=22.9s, Completed=1/4009, ETA=2025-03-26 07:21:11
[1183/4009] KOMGID_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=117.2s, Completed=1189/4009, ETA=2025-03-25 09:12:42
[1197/4009] GARLIX_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=82.4s, Completed=1190/4009, ETA=2025-03-25 09:12:47
[1178/4009] IQOJEF_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=136.0s, Completed=1191/4009, ETA=2025-03-25 09:12:39
[1208/4009] JUCXEK_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=46.7s, Completed=1192/4009, ETA=2025-03-25 09:12:47
[1193/4009] OXANUX_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=96.2s, Completed=1193/4009, ETA=2025-03-25 09:12:39
[1136/4009] ZIGFIG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=291.1s, Completed=1194/4009, ETA=2025-03-25 09:12:50
[1198/4009] QAVDEW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=92.6s, Completed=1195/4009, ETA=2025-03-25 09:12:52
[1210/4009] cm501138g_si_008_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=54.2s, Completed=1196/4009, ETA=2025-03-25 09:13:02
[1205/4009] VIPXUO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=77.1s, Completed=1197/4009, ETA=2025-03-25 09:12:53
[1194/4009] LUYBOY_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=112.6s, Completed=1198/4009, ETA=2025-03-25 09:12:48
[1206/4009] FOFHUE_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=79.2s, Completed=1199/4009, ETA=2025-03-25 09:12:40
[1212/4009] IDEYOF_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=51.5s, Completed=1200/4009, ETA=2025-03-25 09:12:45
[1211/4009] HIZQEN_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=60.4s, Completed=1201/4009, ETA=2025-03-25 09:12:39
[1216/4009] RULQIY_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=50.5s, Completed=1202/4009, ETA=2025-03-25 09:12:39
[1177/4009] UGOCAW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=171.3s, Completed=1203/4009, ETA=2025-03-25 09:12:34
[1202/4009] GAXWEJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=99.0s, Completed=1204/4009, ETA=2025-03-25 09:12:26
[1214/4009] MEGFIN_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=55.4s, Completed=1205/4009, ETA=2025-03-25 09:12:19
[1189/4009] CUYVOI_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=140.9s, Completed=1206/4009, ETA=2025-03-25 09:12:19
[1200/4009] KUHVOZ01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=104.6s, Completed=1207/4009, ETA=2025-03-25 09:12:10
[1204/4009] LASQON_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=100.3s, Completed=1208/4009, ETA=2025-03-25 09:12:19
[1213/4009] cg400449c_si_001_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=68.3s, Completed=1209/4009, ETA=2025-03-25 09:12:14
[1215/4009] HAWVOS_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=66.5s, Completed=1210/4009, ETA=2025-03-25 09:12:10
[1199/4009] RAFNIV_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=121.4s, Completed=1211/4009, ETA=2025-03-25 09:12:08
[1227/4009] VOZVIR01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=44.7s, Completed=1212/4009, ETA=2025-03-25 09:12:20
[1192/4009] IXEQIL_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=150.4s, Completed=1213/4009, ETA=2025-03-25 09:12:11
[1209/4009] USATAL_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=97.8s, Completed=1214/4009, ETA=2025-03-25 09:12:16
[1225/4009] CAJQEL_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=57.3s, Completed=1215/4009, ETA=2025-03-25 09:12:10
[1157/4009] IXIKOR01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=276.2s, Completed=1216/4009, ETA=2025-03-25 09:12:08
[1230/4009] FORQAF_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=44.1s, Completed=1217/4009, ETA=2025-03-25 09:12:01
[1219/4009] WICQIJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=76.3s, Completed=1218/4009, ETA=2025-03-25 09:11:53
[1220/4009] j.inoche.2015.02.023_INC05895-mmc1_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=81.4s, Completed=1219/4009, ETA=2025-03-25 09:12:09
[1224/4009] AMUFOF_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=74.7s, Completed=1220/4009, ETA=2025-03-25 09:12:00
[1207/4009] ic501898x_si_004_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=124.6s, Completed=1221/4009, ETA=2025-03-25 09:11:55
[1222/4009] MAFJIO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=81.5s, Completed=1222/4009, ETA=2025-03-25 09:11:46
[1233/4009] QAGCIN_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=55.9s, Completed=1223/4009, ETA=2025-03-25 09:12:04
[1240/4009] ZACCUB_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=46.5s, Completed=1224/4009, ETA=2025-03-25 09:11:56
[1218/4009] j.inoche.2014.12.004_inc05822-mmc1_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=106.0s, Completed=1225/4009, ETA=2025-03-25 09:12:12
[1235/4009] KUVMIZ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=62.8s, Completed=1226/4009, ETA=2025-03-25 09:12:11
[1221/4009] LUWMIB_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=102.1s, Completed=1227/4009, ETA=2025-03-25 09:12:02
[1242/4009] KIYTOD_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=51.3s, Completed=1228/4009, ETA=2025-03-25 09:11:57
[1241/4009] HETZOW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=57.3s, Completed=1229/4009, ETA=2025-03-25 09:12:02
[1223/4009] YIXZEM_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=102.8s, Completed=1230/4009, ETA=2025-03-25 09:11:53
[1226/4009] UVUDOG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=100.0s, Completed=1231/4009, ETA=2025-03-25 09:11:55
[1243/4009] FIVYEP_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=59.9s, Completed=1232/4009, ETA=2025-03-25 09:11:52
[1245/4009] XAMDUM06_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=53.7s, Completed=1233/4009, ETA=2025-03-25 09:11:51
[1237/4009] HOJPIH_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=87.6s, Completed=1234/4009, ETA=2025-03-25 09:12:20
[1255/4009] ZUSBOG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=47.0s, Completed=1235/4009, ETA=2025-03-25 09:12:13
[1231/4009] APARAM_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=100.2s, Completed=1236/4009, ETA=2025-03-25 09:12:05
[1250/4009] EBIHII_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=66.3s, Completed=1237/4009, ETA=2025-03-25 09:12:23
[1261/4009] PARHEW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=46.0s, Completed=1238/4009, ETA=2025-03-25 09:12:50
[1252/4009] PACYAW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=71.7s, Completed=1239/4009, ETA=2025-03-25 09:12:49
[1248/4009] FAFDEX_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=84.7s, Completed=1240/4009, ETA=2025-03-25 09:12:43
[1244/4009] GAJYUN_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=102.3s, Completed=1241/4009, ETA=2025-03-25 09:12:50
[1258/4009] VIXGAM_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=60.4s, Completed=1242/4009, ETA=2025-03-25 09:12:43
[1256/4009] FURSES_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=70.6s, Completed=1243/4009, ETA=2025-03-25 09:12:39
[1265/4009] FUTYEA_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=48.9s, Completed=1244/4009, ETA=2025-03-25 09:12:35
[1246/4009] RIWSUM_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=103.8s, Completed=1245/4009, ETA=2025-03-25 09:12:38
[1264/4009] IGINIX01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=55.8s, Completed=1246/4009, ETA=2025-03-25 09:12:31
[1228/4009] DAKVOC_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=147.4s, Completed=1247/4009, ETA=2025-03-25 09:12:27
[1257/4009] ITIBET_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=85.1s, Completed=1248/4009, ETA=2025-03-25 09:12:41
[1249/4009] LIDWIG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=105.2s, Completed=1249/4009, ETA=2025-03-25 09:12:31
[1263/4009] XADGAM_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=70.6s, Completed=1250/4009, ETA=2025-03-25 09:12:29
[1259/4009] QOXFIU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=81.9s, Completed=1251/4009, ETA=2025-03-25 09:12:35
[1266/4009] ja5b02999_si_002_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=69.1s, Completed=1252/4009, ETA=2025-03-25 09:12:32
[1262/4009] FOJKIA_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=81.5s, Completed=1253/4009, ETA=2025-03-25 09:12:35
[1234/4009] DIDBEZ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=154.1s, Completed=1254/4009, ETA=2025-03-25 09:12:26
[1253/4009] VAQSEO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=114.9s, Completed=1255/4009, ETA=2025-03-25 09:12:34
[1260/4009] SIDCAL_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=93.5s, Completed=1256/4009, ETA=2025-03-25 09:12:25
[1268/4009] XIWLAQ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=70.0s, Completed=1257/4009, ETA=2025-03-25 09:12:28
[1251/4009] IJENOB_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=134.7s, Completed=1258/4009, ETA=2025-03-25 09:12:43
[1267/4009] XIZJEW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=85.1s, Completed=1259/4009, ETA=2025-03-25 09:12:54
[1247/4009] IGUCIY_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=147.7s, Completed=1260/4009, ETA=2025-03-25 09:12:50
[1238/4009] QOFDIA06_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=183.9s, Completed=1261/4009, ETA=2025-03-25 09:13:13
[1254/4009] POTREX_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=144.1s, Completed=1262/4009, ETA=2025-03-25 09:13:06
[1278/4009] cg301725z_si_003_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=61.9s, Completed=1263/4009, ETA=2025-03-25 09:13:04
[1286/4009] c6ce00465b_c6ce00465b2_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=41.3s, Completed=1264/4009, ETA=2025-03-25 09:13:02
[1274/4009] PAPYOW_ion_b_helium_293.0K_0.1bar_14.0 Done. TimeForThis=75.5s, Completed=1265/4009, ETA=2025-03-25 09:13:02
[1276/4009] acs.cgd.6b00151_AKECEA1449783_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=78.8s, Completed=1266/4009, ETA=2025-03-25 09:13:12
[1239/4009] OXOZUY_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=195.5s, Completed=1267/4009, ETA=2025-03-25 09:13:02
[1280/4009] FIHXUR_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=75.1s, Completed=1268/4009, ETA=2025-03-25 09:13:06
[1275/4009] NEZWOG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=87.2s, Completed=1269/4009, ETA=2025-03-25 09:13:04
[1272/4009] SAKFAO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=101.2s, Completed=1270/4009, ETA=2025-03-25 09:13:16
[1270/4009] ZAVQUK_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=115.8s, Completed=1271/4009, ETA=2025-03-25 09:13:09
[1277/4009] HAKVAT_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=94.1s, Completed=1272/4009, ETA=2025-03-25 09:13:08
[1269/4009] DATHAJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=130.6s, Completed=1273/4009, ETA=2025-03-25 09:13:10
[1289/4009] BALMUW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=67.3s, Completed=1274/4009, ETA=2025-03-25 09:13:08
[1295/4009] CEHRIS_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=41.5s, Completed=1275/4009, ETA=2025-03-25 09:13:14
[1288/4009] EJESUJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=72.7s, Completed=1276/4009, ETA=2025-03-25 09:13:06
[1273/4009] WEDQED_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=117.4s, Completed=1277/4009, ETA=2025-03-25 09:13:05
[1229/4009] DIBJEF_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=246.4s, Completed=1278/4009, ETA=2025-03-25 09:13:06
[1294/4009] JILWIL_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=51.0s, Completed=1279/4009, ETA=2025-03-25 09:13:05
[1282/4009] KINRIK_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=100.8s, Completed=1280/4009, ETA=2025-03-25 09:12:57
[1287/4009] ONODOM_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=89.7s, Completed=1281/4009, ETA=2025-03-25 09:12:55
[1271/4009] ic501879w_ic501879w_si_002_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=131.6s, Completed=1282/4009, ETA=2025-03-25 09:12:51
[1296/4009] NEZBOK_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=53.1s, Completed=1283/4009, ETA=2025-03-25 09:12:43
[1291/4009] ODIVUU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=76.1s, Completed=1284/4009, ETA=2025-03-25 09:12:39
[1298/4009] NEHMET_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=50.0s, Completed=1285/4009, ETA=2025-03-25 09:12:32
[1293/4009] CUWZIF_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=72.2s, Completed=1286/4009, ETA=2025-03-25 09:12:33
[1297/4009] WIPZEC_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=60.6s, Completed=1287/4009, ETA=2025-03-25 09:12:36
[1292/4009] FOBNAN_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=78.3s, Completed=1288/4009, ETA=2025-03-25 09:12:28
[1304/4009] ROCZIU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=44.6s, Completed=1289/4009, ETA=2025-03-25 09:12:40
[1232/4009] SAWJAC_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=273.6s, Completed=1290/4009, ETA=2025-03-25 09:12:47
[1300/4009] UTEXIB_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=63.8s, Completed=1291/4009, ETA=2025-03-25 09:12:38
[1290/4009] CAVRAU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=105.1s, Completed=1292/4009, ETA=2025-03-25 09:12:30
[1284/4009] DEWQUS_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=121.7s, Completed=1293/4009, ETA=2025-03-25 09:12:24
[1301/4009] UMOBEF02_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=61.3s, Completed=1294/4009, ETA=2025-03-25 09:12:15
[1283/4009] UJOKIP02_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=127.5s, Completed=1295/4009, ETA=2025-03-25 09:12:08
[1305/4009] SAMLAV_manual_helium_293.0K_0.1bar_14.0 Done. TimeForThis=55.9s, Completed=1296/4009, ETA=2025-03-25 09:12:19
[1217/4009] C6DT01554A_c6dt01554a2_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=323.1s, Completed=1297/4009, ETA=2025-03-25 09:12:12
[1279/4009] GIHPEU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=146.9s, Completed=1298/4009, ETA=2025-03-25 09:12:06
[1319/4009] KECRAL_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=33.9s, Completed=1299/4009, ETA=2025-03-25 09:12:18
[1315/4009] ADATIK_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=41.4s, Completed=1300/4009, ETA=2025-03-25 09:12:12
[1285/4009] SOMCON_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=139.8s, Completed=1301/4009, ETA=2025-03-25 09:12:12
[1322/4009] c6cc00589f_c6cc00589f3_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=33.0s, Completed=1302/4009, ETA=2025-03-25 09:12:22
[1307/4009] SIHLUQ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=70.0s, Completed=1303/4009, ETA=2025-03-25 09:12:17
[1308/4009] UXUYUI_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=68.0s, Completed=1304/4009, ETA=2025-03-25 09:12:16
[1316/4009] APAYUN_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=64.0s, Completed=1305/4009, ETA=2025-03-25 09:12:38
[1236/4009] OJUNIS_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=305.8s, Completed=1306/4009, ETA=2025-03-25 09:12:30
[1306/4009] HUFHIB_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=89.9s, Completed=1307/4009, ETA=2025-03-25 09:12:34
[1303/4009] WOJZAY_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=100.8s, Completed=1308/4009, ETA=2025-03-25 09:12:36
[1318/4009] UMESOW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=72.6s, Completed=1309/4009, ETA=2025-03-25 09:12:35
[1281/4009] HUXHEP01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=182.9s, Completed=1310/4009, ETA=2025-03-25 09:12:34
[1302/4009] ZAVPUJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=113.2s, Completed=1311/4009, ETA=2025-03-25 09:12:26
[1321/4009] YUNJUO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=69.1s, Completed=1312/4009, ETA=2025-03-25 09:12:21
[1309/4009] ODELOZ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=93.6s, Completed=1313/4009, ETA=2025-03-25 09:12:14
[1323/4009] CAKXET_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=59.6s, Completed=1314/4009, ETA=2025-03-25 09:12:10
[1326/4009] cm503311x_alf125K_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=63.3s, Completed=1315/4009, ETA=2025-03-25 09:12:17
[1314/4009] WILGII_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=89.9s, Completed=1316/4009, ETA=2025-03-25 09:12:10
[1313/4009] HUDWUA_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=94.1s, Completed=1317/4009, ETA=2025-03-25 09:12:07
[1310/4009] OGIYUZ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=103.1s, Completed=1318/4009, ETA=2025-03-25 09:12:06
[1330/4009] j.jssc.2016.09.008_mmc7_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=64.1s, Completed=1319/4009, ETA=2025-03-25 09:12:08
[1334/4009] RUGKOV_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=57.0s, Completed=1320/4009, ETA=2025-03-25 09:12:13
[1328/4009] DUWSAR_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=76.8s, Completed=1321/4009, ETA=2025-03-25 09:12:07
[1312/4009] IFENOY_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=106.5s, Completed=1322/4009, ETA=2025-03-25 09:11:58
[1324/4009] AMIXEA_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=80.0s, Completed=1323/4009, ETA=2025-03-25 09:11:51
[1299/4009] KUDWAJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=146.4s, Completed=1324/4009, ETA=2025-03-25 09:11:50
[1336/4009] BENZOL_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=57.8s, Completed=1325/4009, ETA=2025-03-25 09:11:54
[1335/4009] EKIDIL_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=61.0s, Completed=1326/4009, ETA=2025-03-25 09:11:50
[1325/4009] RORTOJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=92.3s, Completed=1327/4009, ETA=2025-03-25 09:11:54
[1333/4009] ATEYOP_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=76.5s, Completed=1328/4009, ETA=2025-03-25 09:11:52
[1311/4009] jacs.6b04971_MOP_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=125.3s, Completed=1329/4009, ETA=2025-03-25 09:11:44
[1320/4009] c5dt02651b_c5dt02651b2_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=111.7s, Completed=1330/4009, ETA=2025-03-25 09:11:46
[1329/4009] j.ica.2015.10.036_2-centain_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=93.3s, Completed=1331/4009, ETA=2025-03-25 09:11:46
[1337/4009] XUQWEL_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=75.5s, Completed=1332/4009, ETA=2025-03-25 09:11:53
[1341/4009] OCUPOS_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=63.9s, Completed=1333/4009, ETA=2025-03-25 09:12:04
[1345/4009] DALSUH_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=59.5s, Completed=1334/4009, ETA=2025-03-25 09:12:03
[1338/4009] KEXFAU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=81.3s, Completed=1335/4009, ETA=2025-03-25 09:12:13
[1350/4009] XECJUK_manual_helium_293.0K_0.1bar_14.0 Done. TimeForThis=60.6s, Completed=1336/4009, ETA=2025-03-25 09:12:19
[1351/4009] WASTUG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=65.8s, Completed=1337/4009, ETA=2025-03-25 09:12:33
[1344/4009] HAZNED_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=92.7s, Completed=1338/4009, ETA=2025-03-25 09:13:03
[1359/4009] XANZAQ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=61.9s, Completed=1339/4009, ETA=2025-03-25 09:13:00
[1346/4009] DAFTEM_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=94.2s, Completed=1340/4009, ETA=2025-03-25 09:12:55
[1354/4009] cg5010616_si_007_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=73.0s, Completed=1341/4009, ETA=2025-03-25 09:12:47
[1352/4009] UDEPIE_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=79.1s, Completed=1342/4009, ETA=2025-03-25 09:12:40
[1327/4009] cg500033b_si_002_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=152.5s, Completed=1343/4009, ETA=2025-03-25 09:12:35
[1342/4009] HOQMIL04_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=106.0s, Completed=1344/4009, ETA=2025-03-25 09:12:40
[1355/4009] UDEGIW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=81.5s, Completed=1345/4009, ETA=2025-03-25 09:12:37
[1340/4009] RUSWEJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=121.8s, Completed=1346/4009, ETA=2025-03-25 09:12:50
[1364/4009] JAJLEO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=71.5s, Completed=1347/4009, ETA=2025-03-25 09:12:58
[1353/4009] PEZCII_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=98.1s, Completed=1348/4009, ETA=2025-03-25 09:12:57
[1332/4009] CETJAN_clean_h_helium_293.0K_0.1bar_14.0 Done. TimeForThis=161.1s, Completed=1349/4009, ETA=2025-03-25 09:12:54
[1347/4009] LUBMAW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=119.1s, Completed=1350/4009, ETA=2025-03-25 09:12:46
[1348/4009] cg901128k_si_004_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=117.5s, Completed=1351/4009, ETA=2025-03-25 09:12:47
[1360/4009] IDIXAU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=91.0s, Completed=1352/4009, ETA=2025-03-25 09:12:43
[1339/4009] JEDKEJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=142.0s, Completed=1353/4009, ETA=2025-03-25 09:12:36
[1366/4009] LATPIG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=70.7s, Completed=1354/4009, ETA=2025-03-25 09:12:29
[1370/4009] WUYXAR_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=50.4s, Completed=1355/4009, ETA=2025-03-25 09:12:24
[1349/4009] TUBLIN_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=123.2s, Completed=1356/4009, ETA=2025-03-25 09:12:22
[1377/4009] XISPUM01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=30.4s, Completed=1357/4009, ETA=2025-03-25 09:12:15
[1362/4009] LUJSOA_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=95.7s, Completed=1358/4009, ETA=2025-03-25 09:12:12
[1357/4009] PELNEA01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=109.4s, Completed=1359/4009, ETA=2025-03-25 09:12:06
[1363/4009] HEKTUO01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=93.2s, Completed=1360/4009, ETA=2025-03-25 09:11:58
[1371/4009] AXIPEE03_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=45.0s, Completed=1361/4009, ETA=2025-03-25 09:11:53
[1367/4009] WEBROK01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=83.1s, Completed=1362/4009, ETA=2025-03-25 09:12:03
[1317/4009] j.jssc.2016.10.008_Pr_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=222.8s, Completed=1363/4009, ETA=2025-03-25 09:12:01
[1361/4009] EBISEQ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=107.3s, Completed=1364/4009, ETA=2025-03-25 09:11:53
[1358/4009] NABNUA_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=118.8s, Completed=1365/4009, ETA=2025-03-25 09:11:53
