---- START at 2025-03-26 23:46:40, Target=6012/6012 ----
[1/6012] __pycache__ FAILED: Command '/home/ys/Research/PSID_server_room/simulations/[02]RASPA/bin/simulate simulation.input' died with <Signals.SIGSEGV: 11>.
[25/6012] ECOLEP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=31.6s, Completed=1/6012, ETA=2025-03-29 04:38:20
[550/6012] ROKRIU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=162.5s, Completed=577/6012, ETA=2025-03-27 04:08:12
[582/6012] CAHQOS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=75.4s, Completed=578/6012, ETA=2025-03-27 04:08:14
[589/6012] AXIGAR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=58.1s, Completed=579/6012, ETA=2025-03-27 04:07:55
[599/6012] WISVEB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=41.6s, Completed=580/6012, ETA=2025-03-27 04:07:47
[578/6012] UGUHEK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=86.1s, Completed=581/6012, ETA=2025-03-27 04:07:23
[581/6012] MUVJIX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=79.3s, Completed=582/6012, ETA=2025-03-27 04:07:02
[592/6012] NIHBAI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=61.3s, Completed=583/6012, ETA=2025-03-27 04:06:55
[565/6012] VUZNOV_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=128.4s, Completed=584/6012, ETA=2025-03-27 04:06:43
[587/6012] VUGXIG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=74.8s, Completed=585/6012, ETA=2025-03-27 04:07:14
[577/6012] WOPSAX02_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=100.4s, Completed=586/6012, ETA=2025-03-27 04:07:00
[595/6012] EXEQII_SL_helium_293.0K_0.01bar_14.0 Done. TimeForThis=62.5s, Completed=587/6012, ETA=2025-03-27 04:06:47
[598/6012] UVANUC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=60.8s, Completed=588/6012, ETA=2025-03-27 04:06:32
[594/6012] TORJER_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=66.7s, Completed=589/6012, ETA=2025-03-27 04:06:18
[600/6012] XALBES_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=51.8s, Completed=590/6012, ETA=2025-03-27 04:05:57
[585/6012] LAPNIC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=92.5s, Completed=591/6012, ETA=2025-03-27 04:06:48
[606/6012] VOXTUZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=48.3s, Completed=592/6012, ETA=2025-03-27 04:06:44
[563/6012] DOCVEX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=152.1s, Completed=593/6012, ETA=2025-03-27 04:06:25
[593/6012] cm503311x_F-mil-53-Al-lp-mono_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=80.9s, Completed=594/6012, ETA=2025-03-27 04:06:17
[605/6012] CAXVOO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=53.1s, Completed=595/6012, ETA=2025-03-27 04:05:59
[611/6012] JOVROD_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=35.6s, Completed=596/6012, ETA=2025-03-27 04:05:51
[457/6012] ROQDIM05_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=454.8s, Completed=597/6012, ETA=2025-03-27 04:05:35
[586/6012] ZOXTOX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=102.2s, Completed=598/6012, ETA=2025-03-27 04:05:48
[603/6012] EDUVUU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=68.7s, Completed=599/6012, ETA=2025-03-27 04:05:51
[614/6012] XUCSAR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=55.5s, Completed=600/6012, ETA=2025-03-27 04:08:22
[612/6012] AFOVAT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=60.0s, Completed=601/6012, ETA=2025-03-27 04:08:13
[615/6012] AFOTUL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=60.7s, Completed=602/6012, ETA=2025-03-27 04:08:23
[610/6012] VUGXOM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=73.4s, Completed=603/6012, ETA=2025-03-27 04:08:22
[616/6012] YOMNIZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=64.5s, Completed=604/6012, ETA=2025-03-27 04:08:16
[602/6012] QUBZIX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=102.7s, Completed=605/6012, ETA=2025-03-27 04:07:59
[601/6012] JURKIS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=107.0s, Completed=606/6012, ETA=2025-03-27 04:08:16
[609/6012] BOWJAA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=87.9s, Completed=607/6012, ETA=2025-03-27 04:08:51
[607/6012] ZAVPET_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=95.7s, Completed=608/6012, ETA=2025-03-27 04:08:36
[613/6012] ECASOS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=84.6s, Completed=609/6012, ETA=2025-03-27 04:08:58
[623/6012] FIRNAX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=68.7s, Completed=610/6012, ETA=2025-03-27 04:08:39
[622/6012] HOZFEJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=72.3s, Completed=611/6012, ETA=2025-03-27 04:08:36
[627/6012] YOFXEY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=64.1s, Completed=612/6012, ETA=2025-03-27 04:08:51
[630/6012] UFISUY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=62.1s, Completed=613/6012, ETA=2025-03-27 04:08:48
[626/6012] JIZJOT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=68.4s, Completed=614/6012, ETA=2025-03-27 04:08:35
[618/6012] ORAGOF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=91.7s, Completed=615/6012, ETA=2025-03-27 04:08:34
[617/6012] QUPJAN_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=93.5s, Completed=616/6012, ETA=2025-03-27 04:08:11
[640/6012] NATHIC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=30.7s, Completed=617/6012, ETA=2025-03-27 04:08:36
[625/6012] TULNIZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=81.8s, Completed=618/6012, ETA=2025-03-27 04:08:42
[619/6012] j.inoche.2015.03.033_inc05930-mmc4_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=95.5s, Completed=619/6012, ETA=2025-03-27 04:08:23
[631/6012] TUKCUZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=74.8s, Completed=620/6012, ETA=2025-03-27 04:08:05
[620/6012] KOVGOT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=95.3s, Completed=621/6012, ETA=2025-03-27 04:07:42
[635/6012] NUYQUU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=51.0s, Completed=622/6012, ETA=2025-03-27 04:07:36
[624/6012] c5ta05481h_c5ta05481h2_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=94.1s, Completed=623/6012, ETA=2025-03-27 04:07:21
[637/6012] MOCHIW_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=47.9s, Completed=624/6012, ETA=2025-03-27 04:07:16
[632/6012] OTIPUE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=79.3s, Completed=625/6012, ETA=2025-03-27 04:07:19
[608/6012] POKVOC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=131.1s, Completed=626/6012, ETA=2025-03-27 04:07:02
[634/6012] COTVIS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=62.1s, Completed=627/6012, ETA=2025-03-27 04:07:01
[644/6012] CUNQUZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=38.5s, Completed=628/6012, ETA=2025-03-27 04:07:17
[591/6012] RIFGAQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=186.3s, Completed=629/6012, ETA=2025-03-27 04:07:45
[638/6012] ECUCIP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=63.3s, Completed=630/6012, ETA=2025-03-27 04:07:32
[639/6012] DARSEV_SL_helium_293.0K_0.01bar_14.0 Done. TimeForThis=65.9s, Completed=631/6012, ETA=2025-03-27 04:07:41
[648/6012] KUXREC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=41.9s, Completed=632/6012, ETA=2025-03-27 04:07:46
[628/6012] HOJLUP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=110.0s, Completed=633/6012, ETA=2025-03-27 04:07:42
[544/6012] TOHDAX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=340.1s, Completed=634/6012, ETA=2025-03-27 04:08:38
[652/6012] ZISFEO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=47.9s, Completed=635/6012, ETA=2025-03-27 04:09:14
[651/6012] XANMUX06_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=55.9s, Completed=636/6012, ETA=2025-03-27 04:09:35
[642/6012] XEGJIE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=79.7s, Completed=637/6012, ETA=2025-03-27 04:09:13
[647/6012] TAFPOG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=66.3s, Completed=638/6012, ETA=2025-03-27 04:08:57
[636/6012] QOZDOY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=103.1s, Completed=639/6012, ETA=2025-03-27 04:09:24
[655/6012] YUKVIK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=59.6s, Completed=640/6012, ETA=2025-03-27 04:09:17
[653/6012] QAJJOB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=61.6s, Completed=641/6012, ETA=2025-03-27 04:09:02
[657/6012] JOKXAI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=61.3s, Completed=642/6012, ETA=2025-03-27 04:09:12
[650/6012] DOQRUY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=82.4s, Completed=643/6012, ETA=2025-03-27 04:10:02
[661/6012] ODERIZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=63.1s, Completed=644/6012, ETA=2025-03-27 04:09:58
[654/6012] OBIBAF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=77.0s, Completed=645/6012, ETA=2025-03-27 04:09:54
[597/6012] GISMAY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=232.8s, Completed=646/6012, ETA=2025-03-27 04:09:46
[641/6012] GITVEL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=114.9s, Completed=647/6012, ETA=2025-03-27 04:10:26
[667/6012] j.jssc.2016.05.021_1_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=56.1s, Completed=648/6012, ETA=2025-03-27 04:10:20
[629/6012] c6ce00243a_c6ce00243a2_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=170.0s, Completed=649/6012, ETA=2025-03-27 04:10:39
[645/6012] POKSAL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=113.5s, Completed=650/6012, ETA=2025-03-27 04:10:24
[658/6012] YURKEC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=88.8s, Completed=651/6012, ETA=2025-03-27 04:10:07
[675/6012] LATBUG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=35.0s, Completed=652/6012, ETA=2025-03-27 04:09:59
[621/6012] YOZBAS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=195.2s, Completed=653/6012, ETA=2025-03-27 04:10:27
[672/6012] ANUGOG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=56.9s, Completed=654/6012, ETA=2025-03-27 04:11:16
[668/6012] IPIFAP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=75.7s, Completed=655/6012, ETA=2025-03-27 04:11:49
[663/6012] UDEMEW_manual_helium_293.0K_0.01bar_14.0 Done. TimeForThis=94.5s, Completed=656/6012, ETA=2025-03-27 04:11:26
[664/6012] JOSQEN_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=94.5s, Completed=657/6012, ETA=2025-03-27 04:11:13
[633/6012] LIPQOR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=190.6s, Completed=658/6012, ETA=2025-03-27 04:11:38
[649/6012] TEJQAC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=134.4s, Completed=659/6012, ETA=2025-03-27 04:11:31
[666/6012] AMIMAL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=100.3s, Completed=660/6012, ETA=2025-03-27 04:11:55
[643/6012] acs.inorgchem.6b01199_ic6b01199_si_003_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=154.8s, Completed=661/6012, ETA=2025-03-27 04:11:48
[674/6012] WUNVAD_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=73.6s, Completed=662/6012, ETA=2025-03-27 04:11:41
[659/6012] EVUBAY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=128.9s, Completed=663/6012, ETA=2025-03-27 04:11:51
[665/6012] IKOSOQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=113.5s, Completed=664/6012, ETA=2025-03-27 04:11:51
[669/6012] BUCSAU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=96.4s, Completed=665/6012, ETA=2025-03-27 04:11:55
[680/6012] IYOQAQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=66.1s, Completed=666/6012, ETA=2025-03-27 04:11:48
[682/6012] IGETUL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=58.5s, Completed=667/6012, ETA=2025-03-27 04:11:37
[671/6012] RUVBOB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=94.8s, Completed=668/6012, ETA=2025-03-27 04:11:15
[660/6012] OBENAL02_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=140.4s, Completed=669/6012, ETA=2025-03-27 04:11:19
[604/6012] cm504350q_si_002_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=286.0s, Completed=670/6012, ETA=2025-03-27 04:11:23
[684/6012] DOPHUN_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=60.7s, Completed=671/6012, ETA=2025-03-27 04:11:12
[683/6012] NIHBEM01_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=62.9s, Completed=672/6012, ETA=2025-03-27 04:11:00
[679/6012] NIWZIE09_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=82.6s, Completed=673/6012, ETA=2025-03-27 04:11:15
[676/6012] IHAZOH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=97.0s, Completed=674/6012, ETA=2025-03-27 04:11:10
[681/6012] VIPZAX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=79.1s, Completed=675/6012, ETA=2025-03-27 04:11:14
[678/6012] SUKKUG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=93.9s, Completed=676/6012, ETA=2025-03-27 04:11:25
[694/6012] VEWLAM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=39.3s, Completed=677/6012, ETA=2025-03-27 04:11:04
[685/6012] HAKSOE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=79.0s, Completed=678/6012, ETA=2025-03-27 04:11:18
[686/6012] GEDDEA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=80.7s, Completed=679/6012, ETA=2025-03-27 04:11:25
[673/6012] GAWLIB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=119.9s, Completed=680/6012, ETA=2025-03-27 04:11:13
[687/6012] ESIFET_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=82.9s, Completed=681/6012, ETA=2025-03-27 04:11:48
[656/6012] GEZZAO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=184.7s, Completed=682/6012, ETA=2025-03-27 04:11:47
[662/6012] KUMBOL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=173.5s, Completed=683/6012, ETA=2025-03-27 04:11:45
[700/6012] QOJKAB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=45.2s, Completed=684/6012, ETA=2025-03-27 04:11:27
[689/6012] HISGIB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=77.0s, Completed=685/6012, ETA=2025-03-27 04:11:28
[701/6012] NAQQON_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=51.5s, Completed=686/6012, ETA=2025-03-27 04:11:48
[646/6012] AWEZOS01_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=213.8s, Completed=687/6012, ETA=2025-03-27 04:11:25
[596/6012] XEVGUC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=354.5s, Completed=688/6012, ETA=2025-03-27 04:11:15
[695/6012] KIVFAX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=71.0s, Completed=689/6012, ETA=2025-03-27 04:11:21
[709/6012] REBRIA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=39.3s, Completed=690/6012, ETA=2025-03-27 04:11:11
[693/6012] ORULEU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=84.0s, Completed=691/6012, ETA=2025-03-27 04:11:26
[691/6012] ENOSAD_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=93.3s, Completed=692/6012, ETA=2025-03-27 04:11:21
[692/6012] LOBHAM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=89.9s, Completed=693/6012, ETA=2025-03-27 04:11:15
[708/6012] cm503311x_alf100K_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=55.5s, Completed=694/6012, ETA=2025-03-27 04:11:33
[696/6012] c6ra27069g_c6ra27069g2_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=86.9s, Completed=695/6012, ETA=2025-03-27 04:11:38
[707/6012] VESBAY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=61.2s, Completed=696/6012, ETA=2025-03-27 04:11:19
[698/6012] TEZKAM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=82.2s, Completed=697/6012, ETA=2025-03-27 04:11:06
[715/6012] HEDBUP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=50.4s, Completed=698/6012, ETA=2025-03-27 04:12:35
[718/6012] NINVAI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=45.4s, Completed=699/6012, ETA=2025-03-27 04:12:17
[710/6012] LUTCAF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=66.8s, Completed=700/6012, ETA=2025-03-27 04:11:54
[706/6012] LAFROB_manual_helium_293.0K_0.01bar_14.0 Done. TimeForThis=80.5s, Completed=701/6012, ETA=2025-03-27 04:11:34
[697/6012] HIYBUN_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=99.9s, Completed=702/6012, ETA=2025-03-27 04:11:23
[704/6012] GIVNIK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=86.3s, Completed=703/6012, ETA=2025-03-27 04:11:15
[713/6012] WAVQAN_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=64.8s, Completed=704/6012, ETA=2025-03-27 04:11:14
[705/6012] GARQAU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=89.1s, Completed=705/6012, ETA=2025-03-27 04:11:07
[702/6012] ORIWAP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=98.9s, Completed=706/6012, ETA=2025-03-27 04:11:03
[711/6012] AFEJOK_ion_b_helium_293.0K_0.01bar_14.0 Done. TimeForThis=87.3s, Completed=707/6012, ETA=2025-03-27 04:12:13
[723/6012] BUVHEH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=54.5s, Completed=708/6012, ETA=2025-03-27 04:11:58
[725/6012] PIHWOU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=49.3s, Completed=709/6012, ETA=2025-03-27 04:11:41
[690/6012] cg500033b_si_003_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=142.9s, Completed=710/6012, ETA=2025-03-27 04:11:28
[699/6012] XIHRIQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=116.7s, Completed=711/6012, ETA=2025-03-27 04:11:12
[677/6012] LODPOK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=187.1s, Completed=712/6012, ETA=2025-03-27 04:10:50
[719/6012] OWEYOF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=78.2s, Completed=713/6012, ETA=2025-03-27 04:12:04
[728/6012] LACGED_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=57.5s, Completed=714/6012, ETA=2025-03-27 04:12:12
[716/6012] NIRFIE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=92.8s, Completed=715/6012, ETA=2025-03-27 04:12:34
[721/6012] RIGPII_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=84.9s, Completed=716/6012, ETA=2025-03-27 04:12:35
[746/6012] WUTBEU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=24.9s, Completed=717/6012, ETA=2025-03-27 04:12:28
[722/6012] BETZOR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=87.0s, Completed=718/6012, ETA=2025-03-27 04:12:21
[703/6012] BUSGOM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=141.1s, Completed=719/6012, ETA=2025-03-27 04:12:35
[720/6012] YOYYUI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=94.6s, Completed=720/6012, ETA=2025-03-27 04:12:26
[712/6012] LIRNOR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=124.9s, Completed=721/6012, ETA=2025-03-27 04:12:53
[740/6012] VATYEV_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=53.2s, Completed=722/6012, ETA=2025-03-27 04:12:34
[736/6012] XEGKOL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=64.0s, Completed=723/6012, ETA=2025-03-27 04:12:34
[742/6012] KIXXOG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=46.4s, Completed=724/6012, ETA=2025-03-27 04:12:32
[732/6012] JOVWOI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=71.2s, Completed=725/6012, ETA=2025-03-27 04:12:31
[724/6012] XAPGED_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=103.8s, Completed=726/6012, ETA=2025-03-27 04:12:24
[741/6012] SOTXAC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=52.1s, Completed=727/6012, ETA=2025-03-27 04:12:06
[727/6012] FUZKAN_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=102.3s, Completed=728/6012, ETA=2025-03-27 04:12:36
[739/6012] CEYPUT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=73.7s, Completed=729/6012, ETA=2025-03-27 04:12:32
[753/6012] KOZQIB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=28.4s, Completed=730/6012, ETA=2025-03-27 04:12:29
[743/6012] GOSDEZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=63.2s, Completed=731/6012, ETA=2025-03-27 04:12:22
[734/6012] FATKIW_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=88.7s, Completed=732/6012, ETA=2025-03-27 04:12:27
[730/6012] VAGTAB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=104.7s, Completed=733/6012, ETA=2025-03-27 04:12:16
[731/6012] CENPUI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=106.7s, Completed=734/6012, ETA=2025-03-27 04:12:21
[733/6012] CICPAH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=94.7s, Completed=735/6012, ETA=2025-03-27 04:12:11
[744/6012] CAGSAG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=71.7s, Completed=736/6012, ETA=2025-03-27 04:11:52
[745/6012] ETECOX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=71.4s, Completed=737/6012, ETA=2025-03-27 04:11:34
[751/6012] SOKWAS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=50.7s, Completed=738/6012, ETA=2025-03-27 04:11:47
[756/6012] KAHPUE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=37.7s, Completed=739/6012, ETA=2025-03-27 04:11:34
[738/6012] TUGFAE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=102.4s, Completed=740/6012, ETA=2025-03-27 04:12:14
[758/6012] WAXJAJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=41.9s, Completed=741/6012, ETA=2025-03-27 04:12:06
[737/6012] FUTYUQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=109.6s, Completed=742/6012, ETA=2025-03-27 04:12:09
[752/6012] c4dt02960g_c4dt02960g2_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=72.8s, Completed=743/6012, ETA=2025-03-27 04:13:13
[759/6012] XIDMED_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=58.6s, Completed=744/6012, ETA=2025-03-27 04:13:37
[760/6012] XUFWOM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=62.5s, Completed=745/6012, ETA=2025-03-27 04:14:02
[729/6012] BELTOD_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=152.5s, Completed=746/6012, ETA=2025-03-27 04:14:00
[688/6012] YEVQUM_manual_helium_293.0K_0.01bar_14.0 Done. TimeForThis=263.8s, Completed=747/6012, ETA=2025-03-27 04:13:42
[749/6012] XOTSIK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=94.3s, Completed=748/6012, ETA=2025-03-27 04:13:28
[754/6012] ACALIB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=84.1s, Completed=749/6012, ETA=2025-03-27 04:13:24
[765/6012] IBOTOI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=57.2s, Completed=750/6012, ETA=2025-03-27 04:13:17
[714/6012] HELCUY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=200.8s, Completed=751/6012, ETA=2025-03-27 04:13:00
[755/6012] KOMVIT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=80.7s, Completed=752/6012, ETA=2025-03-27 04:12:40
[761/6012] NOFQOQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=70.4s, Completed=753/6012, ETA=2025-03-27 04:12:19
[726/6012] LOLREL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=169.1s, Completed=754/6012, ETA=2025-03-27 04:12:03
[670/6012] HEFDED_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=335.4s, Completed=755/6012, ETA=2025-03-27 04:12:39
[764/6012] ic401157n_si_003_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=69.1s, Completed=756/6012, ETA=2025-03-27 04:12:30
[770/6012] PAMHES01_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=64.7s, Completed=757/6012, ETA=2025-03-27 04:13:05
[757/6012] LIRTEM_SL_helium_293.0K_0.01bar_14.0 Done. TimeForThis=96.0s, Completed=758/6012, ETA=2025-03-27 04:12:59
[769/6012] MAGVOG28_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=67.4s, Completed=759/6012, ETA=2025-03-27 04:12:42
